UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,MobileNo_Avl_Flag,Aadhar_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
451472,51078,65310,79.62,15196,86,987,08/08/1985,Salaried,30/08/2016,6,1,1,0,0,0,708,D-Very Low Risk,5,4,0,46481,99090,99090,7210,0,0,0yrs 9mon,1yrs 0mon,1,1
456736,26541,55555,50.4,16712,45,6441,01/01/1962,Salaried,21/09/2016,5,1,0,1,0,0,720,D-Very Low Risk,3,1,0,95440,140000,140000,15066,1,0,6yrs 10mon,12yrs 4mon,0,0
606870,54759,70359,79.59,18312,51,985,16/08/1987,Self employed,04/08/2018,6,1,1,0,0,0,626,H-Medium Risk,7,4,0,35809,95190,95190,13245,2,0,1yrs 1mon,4yrs 4mon,0,1
461798,48245,63540,77.9,21273,86,1379,01/06/1978,Salaried,13/10/2016,6,1,0,1,0,0,718,D-Very Low Risk,5,1,0,63750,80000,80000,4636,0,1,1yrs 11mon,3yrs 3mon,0,1
607109,54863,66383,86.62,23213,45,1895,16/07/1992,Self employed,04/08/2018,4,1,1,0,0,0,596,I-Medium Risk,9,5,2,120315,121690,121690,1721,4,2,0yrs 5mon,1yrs 1mon,0,1
463200,46349,56636,84.75,20490,45,3694,01/06/1985,Salaried,24/10/2016,8,1,1,0,0,0,709,D-Very Low Risk,3,2,0,16426,43990,43990,3359,1,0,1yrs 8mon,3yrs 5mon,0,1
603339,56759,72707,79.77,21721,45,3440,17/02/1988,Self employed,04/08/2018,9,1,0,0,1,0,528,J-High Risk,3,1,1,34689,0,50000,0,0,0,0yrs 10mon,1yrs 2mon,0,1
550316,65569,104000,64.42,22796,49,1446,05/05/1972,Salaried,13/11/2017,6,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,3006,0,0,0yrs 8mon,0yrs 8mon,0,0
472369,89055,126496,71.94,22924,67,272,06/01/1983,Salaried,07/12/2016,11,1,1,0,0,0,718,D-Very Low Risk,6,3,0,14237,49300,49300,2860,1,0,1yrs 3mon,3yrs 0mon,1,0
475432,49459,94815,55.05,23452,48,6930,28/10/1999,NA,18/12/2016,12,1,0,1,0,0,726,D-Very Low Risk,18,3,0,53339,106740,106740,29089,2,0,0yrs 11mon,1yrs 11mon,2,0
477663,57659,70797,84.75,23136,51,7188,12/01/1995,Salaried,18/12/2016,7,1,1,0,0,0,726,D-Very Low Risk,4,3,0,32053,77999,41803,3734,2,0,0yrs 5mon,1yrs 1mon,0,0
551013,48145,61157,81.76,18310,86,5053,13/06/1972,Self employed,24/11/2017,3,1,0,1,0,0,706,D-Very Low Risk,4,3,0,310836,450000,450000,16230,1,0,1yrs 9mon,2yrs 11mon,2,0
604041,79033,138300,58.57,23063,51,5999,18/02/1990,Self employed,04/08/2018,3,1,1,0,0,0,525,J-High Risk,2,1,1,191672,190000,190000,0,0,0,3yrs 8mon,5yrs 1mon,0,0
605620,54039,80074,72.43,20294,86,5178,01/01/1988,Self employed,04/08/2018,3,1,1,0,0,0,557,J-High Risk,1,1,1,64906,62000,70828,0,0,1,2yrs 11mon,2yrs 11mon,0,1
606921,57559,100522,59.69,18066,86,5491,12/05/1980,Self employed,04/08/2018,3,1,1,0,0,0,300,M-Very High Risk,2,2,1,1191066,1005000,1005000,0,0,1,2yrs 9mon,4yrs 3mon,0,1
512875,49300,68001,75,18636,86,7119,12/11/1982,Salaried,04/07/2017,10,1,1,0,0,0,728,D-Very Low Risk,10,7,0,75490,194760,194760,2238,3,0,1yrs 8mon,10yrs 7mon,0,0
513338,72123,108851,67.98,15179,120,1840,10/02/1988,Salaried,04/07/2017,4,1,1,0,0,0,725,D-Very Low Risk,5,2,0,62968,71099,71099,6555,1,0,1yrs 0mon,2yrs 0mon,0,0
515106,31443,73459,44.87,18291,45,6777,19/11/1964,Salaried,15/07/2017,13,1,0,1,0,0,731,D-Very Low Risk,2,1,0,79976,4.00E+05,4.00E+05,15812,0,0,4yrs 0mon,4yrs 1mon,0,1
607537,41894,73563,59.13,22740,86,5104,01/01/1989,Self employed,04/08/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
520087,68663,76933,93.59,18348,86,3344,26/02/1991,Salaried,06/08/2017,9,1,1,0,0,0,709,D-Very Low Risk,6,4,0,10713,92450,92450,20745,0,0,1yrs 8mon,3yrs 2mon,0,1
608221,73317,121779,61.5,23899,48,6863,31/12/1987,Self employed,04/08/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
608395,27529,75218,38.55,24343,45,5947,12/02/1982,Self employed,04/08/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
608647,58459,65840,89.91,15905,86,6258,04/01/1980,Self employed,04/08/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
608712,37939,45760,84.79,24339,51,3722,01/01/1988,Self employed,04/08/2018,8,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
535096,36669,80788,47.66,22936,86,6921,01/01/1985,Salaried,30/09/2017,12,1,1,0,0,0,706,D-Very Low Risk,2,1,0,246614,250000,250000,10239,1,0,2yrs 0mon,4yrs 0mon,0,1
537733,54500,69499,79.86,15693,51,4316,29/03/1989,Salaried,11/10/2017,8,1,1,0,0,0,714,D-Very Low Risk,4,2,0,233357,264812,264812,0,1,0,1yrs 8mon,4yrs 6mon,0,0
608899,71817,84185,87.9,23173,86,5839,08/03/1983,Self employed,04/08/2018,3,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
608990,62762,91311,72.72,14178,86,3341,09/01/1993,Self employed,04/08/2018,9,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549425,56413,68250,84.98,16605,120,1506,31/03/1980,Salaried,13/11/2017,6,1,1,0,0,0,710,D-Very Low Risk,2,2,0,49200,61200,61200,0,2,0,0yrs 5mon,0yrs 10mon,1,0
609055,55513,74461,75.88,16292,45,5680,03/04/1986,Self employed,04/08/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609189,52303,94686,57.03,20640,48,6988,25/10/1965,Self employed,04/08/2018,7,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
599788,94099,113218,84.09,22917,86,1647,16/02/1959,Self employed,24/07/2018,4,1,1,0,0,0,832,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 8mon,0,0
600006,46859,63194,77.54,16846,45,2610,13/03/1973,Self employed,24/07/2018,4,1,1,0,0,0,832,A-Very Low Risk,3,0,0,0,0,0,2174,0,0,2yrs 8mon,5yrs 0mon,0,0
555700,62706,72852,87.15,21167,86,3113,02/01/1982,Salaried,27/12/2017,17,1,1,0,0,0,708,D-Very Low Risk,4,4,0,39005,69711,69711,1250,4,0,0yrs 2mon,0yrs 5mon,0,0
558902,69623,95940,73.48,18704,48,4081,22/05/1989,Salaried,18/01/2018,8,1,1,0,0,0,713,D-Very Low Risk,12,8,1,2387068,2553910,2513910,21562,2,0,1yrs 5mon,4yrs 10mon,0,0
601330,53703,63240,86.97,18532,45,1446,14/05/1989,Self employed,24/07/2018,6,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,3006,0,0,0yrs 6mon,0yrs 6mon,0,0
565850,80186,98000,83.67,23508,86,1708,22/11/1977,Salaried,03/03/2018,4,1,1,0,0,0,708,D-Very Low Risk,7,3,0,33300,58730,58730,930,2,0,1yrs 3mon,4yrs 10mon,0,1
566302,53639,76665,73.05,14882,86,5741,21/09/1990,Salaried,14/03/2018,3,1,0,0,1,0,708,D-Very Low Risk,7,4,0,71865,93530,93530,0,3,0,0yrs 5mon,0yrs 10mon,0,0
552587,57998,75218,79.77,15077,86,6797,01/04/1970,Self employed,24/11/2017,13,1,0,1,0,0,643,G-Low Risk,1,1,0,26641,32099,32099,0,0,0,4yrs 5mon,4yrs 5mon,0,0
568158,53778,70800,77.26,23618,45,1665,20/05/1981,Salaried,14/03/2018,4,1,1,0,0,0,728,D-Very Low Risk,3,3,0,564850,839507,808988,6599,0,1,3yrs 8mon,7yrs 4mon,0,0
600846,63213,78035,82.01,20620,86,6125,20/08/1975,Self employed,24/07/2018,3,1,1,0,0,0,771,B-Very Low Risk,5,0,0,0,0,0,8069,0,0,5yrs 7mon,7yrs 8mon,0,1
553122,55459,69633,81.14,16689,45,2439,10/03/1972,Salaried,24/11/2017,4,1,1,0,0,0,300,M-Very High Risk,3,1,1,185115,220000,220000,9459,0,0,3yrs 0mon,4yrs 2mon,0,0
570793,59259,68241,87.92,14189,86,3772,05/03/1978,Salaried,05/04/2018,8,1,1,0,0,0,712,D-Very Low Risk,3,1,0,251541,3.00E+05,3.00E+05,7098,0,0,1yrs 0mon,1yrs 1mon,0,0
571635,43894,67182,66.98,21854,86,6479,01/01/1987,Salaried,05/04/2018,5,1,1,0,0,0,719,D-Very Low Risk,10,4,0,410312,671174,671174,3380,1,0,0yrs 11mon,1yrs 10mon,0,1
573571,48349,71587,69.85,23563,45,990,24/08/1991,Salaried,16/04/2018,6,1,1,0,0,0,708,D-Very Low Risk,7,4,0,246293,278999,278999,15086,2,0,0yrs 8mon,1yrs 3mon,1,0
573871,48649,62884,79.51,16505,86,1323,01/11/1990,Salaried,16/04/2018,6,1,1,0,0,0,717,D-Very Low Risk,6,2,0,191332,40000,260000,10638,0,0,1yrs 8mon,3yrs 2mon,1,1
601389,70123,90200,79.82,21435,86,1873,15/07/1979,Self employed,24/07/2018,4,1,1,0,0,0,774,B-Very Low Risk,4,2,0,288218,474795,474795,1601,0,0,1yrs 7mon,3yrs 0mon,0,1
598049,58259,67955,86.82,15805,86,1895,13/07/1976,Self employed,24/07/2018,4,1,1,0,0,0,738,C-Very Low Risk,1,1,0,1301376,2048675,2048675,20214,0,0,1yrs 8mon,1yrs 8mon,0,0
599194,71817,91324,81.03,23219,86,5666,05/01/1988,Self employed,24/07/2018,3,1,0,1,0,0,743,C-Very Low Risk,2,1,0,0,230000,230000,0,0,0,5yrs 1mon,6yrs 10mon,0,0
583925,82033,118700,69.92,14958,51,3712,31/03/1967,Salaried,30/05/2018,8,1,1,0,0,0,728,D-Very Low Risk,8,3,0,299400,623000,623000,1671,0,0,1yrs 4mon,3yrs 1mon,0,0
585736,52503,69000,78.55,22773,51,1705,10/07/1984,Salaried,30/05/2018,4,1,1,0,0,0,723,D-Very Low Risk,14,4,1,1187925,1800000,1800000,7438,0,2,1yrs 10mon,5yrs 6mon,0,0
586341,40394,71888,57.03,14360,51,84,22/12/1987,Salaried,10/06/2018,1,1,1,0,0,0,730,D-Very Low Risk,2,1,1,2616,7591,7591,0,0,0,1yrs 9mon,2yrs 9mon,0,0
599446,60213,70459,86.58,15142,86,992,07/03/1975,Self employed,24/07/2018,6,1,1,0,0,0,708,D-Very Low Risk,7,2,0,126925,212499,212499,0,0,0,1yrs 6mon,4yrs 4mon,0,0
602239,53561,78546,70,23512,86,6897,01/04/1967,Self employed,24/07/2018,13,1,0,1,0,0,722,D-Very Low Risk,4,1,0,360668,5.00E+05,5.00E+05,0,0,0,2yrs 8mon,6yrs 0mon,0,0
589514,46849,69040,68.8,14545,86,1871,20/09/1991,Salaried,02/07/2018,4,1,1,0,0,0,733,D-Very Low Risk,4,1,0,5869,23500,23500,1982,0,0,0yrs 10mon,1yrs 2mon,0,0
590250,62947,74260,86.18,15899,86,1673,16/02/1990,Salaried,02/07/2018,4,1,1,0,0,0,723,D-Very Low Risk,10,4,0,42151,115750,102732,0,2,0,0yrs 10mon,1yrs 9mon,0,1
555559,53303,70160,78.39,23586,86,1089,01/06/1969,Self employed,27/12/2017,6,1,1,0,0,0,627,H-Medium Risk,1,0,0,0,0,0,11167,0,0,5yrs 1mon,5yrs 1mon,0,0
600528,71123,81298,88.56,14375,86,1888,10/08/1974,Self employed,24/07/2018,4,1,1,0,0,0,679,F-Low Risk,9,4,1,1307300,1789740,1789740,3261,2,0,1yrs 0mon,2yrs 4mon,0,0
600772,55500,63850,89.27,17786,45,535,17/05/1993,Self employed,24/07/2018,11,1,1,0,0,0,657,F-Low Risk,1,1,0,47122,52000,52000,2817,1,0,0yrs 4mon,0yrs 4mon,2,0
593083,44649,58362,78.82,18651,48,3778,26/11/1992,Salaried,13/07/2018,8,1,1,0,0,0,714,D-Very Low Risk,3,1,0,0,21000,3624,0,0,0,1yrs 3mon,1yrs 11mon,0,0
593600,37554,71574,57.28,18077,86,1836,15/12/1993,Salaried,13/07/2018,4,1,1,0,0,0,706,D-Very Low Risk,2,1,0,800,24900,24900,3588,0,1,0yrs 9mon,0yrs 11mon,0,0
594391,73317,106322,70.07,21022,51,6493,09/07/1987,Salaried,13/07/2018,5,1,1,0,0,0,708,D-Very Low Risk,6,2,0,23427,63000,63000,0,0,0,1yrs 2mon,1yrs 11mon,0,0
597511,68169,85520,80.68,20335,86,3239,24/10/1974,Salaried,24/07/2018,17,1,1,0,0,0,708,D-Very Low Risk,7,5,0,9968,56121,56121,3884,2,0,0yrs 6mon,0yrs 11mon,1,0
598223,60177,72428,85,14178,86,3324,18/07/1993,Self employed,24/07/2018,9,1,1,0,0,0,622,H-Medium Risk,2,0,0,0,0,0,80548,0,0,3yrs 2mon,4yrs 3mon,0,1
563364,31984,50612,64.21,17267,51,6439,10/07/1969,Salaried,20/02/2018,5,1,1,0,0,0,737,C-Very Low Risk,1,1,0,12649,35847,35847,3197,0,0,0yrs 10mon,0yrs 10mon,0,1
599444,59494,70430,87.89,22724,51,557,01/01/1985,Self employed,24/07/2018,15,1,1,0,0,0,607,H-Medium Risk,1,1,1,15664,0,28900,2150,0,1,0yrs 9mon,0yrs 9mon,1,0
603310,61013,79442,78.04,14115,86,2680,05/09/1993,Salaried,04/08/2018,4,1,1,0,0,0,733,D-Very Low Risk,6,2,0,0,23839,23839,0,0,0,1yrs 1mon,1yrs 7mon,0,0
599463,75669,105684,72.78,22870,51,6582,01/02/1977,Self employed,24/07/2018,13,1,0,1,0,0,596,I-Medium Risk,2,2,1,243921,259865,259865,0,0,0,4yrs 9mon,7yrs 11mon,0,1
599850,65882,123045,54.45,23659,48,6554,14/07/1987,Self employed,24/07/2018,13,1,0,0,1,0,564,J-High Risk,1,1,0,39108,185000,185000,6920,0,1,2yrs 6mon,2yrs 6mon,0,1
609564,69468,101700,69.81,20675,86,1754,04/01/1996,Salaried,15/08/2018,4,1,1,0,0,0,708,D-Very Low Risk,4,4,0,33022,70980,70980,0,3,0,0yrs 3mon,0yrs 7mon,0,0
602548,59973,79896,80.1,20286,86,6989,05/06/1991,Self employed,24/07/2018,7,1,1,0,0,0,542,J-High Risk,1,1,0,19953,74000,74000,0,0,0,4yrs 0mon,4yrs 0mon,0,0
597871,58513,70890,84.64,16556,86,981,04/03/1983,Self employed,24/07/2018,6,1,1,0,0,0,520,K-High Risk,20,5,1,102532,225955,225955,20442,2,2,1yrs 2mon,3yrs 0mon,1,0
593271,19981,78815,26.64,22933,86,5060,07/09/1985,Self employed,13/07/2018,3,1,1,0,0,0,763,B-Very Low Risk,3,1,0,4122,16500,16500,0,1,0,0yrs 10mon,1yrs 2mon,0,0
616113,43894,78514,57.31,21854,86,6477,01/01/1980,Salaried,15/08/2018,5,1,1,0,0,0,710,D-Very Low Risk,2,2,0,21990,41690,41690,0,1,0,0yrs 5mon,0yrs 10mon,0,0
593995,71958,97841,74.75,21345,51,2193,18/06/1976,Self employed,13/07/2018,4,1,1,0,0,0,763,B-Very Low Risk,2,1,0,3800,19000,19000,0,0,0,0yrs 11mon,1yrs 5mon,0,0
593953,54913,67085,84.82,15357,45,1854,25/05/1993,Self employed,13/07/2018,4,1,1,0,0,0,738,C-Very Low Risk,3,2,0,23633,49830,49830,6488,1,0,0yrs 4mon,0yrs 7mon,0,0
594412,41074,55250,79.64,24573,45,577,10/11/1996,Self employed,13/07/2018,15,1,1,0,0,0,738,C-Very Low Risk,1,1,0,23625,31500,31500,0,1,0,0yrs 10mon,1yrs 4mon,0,0
631800,55259,74247,75.42,22076,86,3525,10/08/1987,Salaried,17/09/2018,9,1,0,0,1,0,706,D-Very Low Risk,16,1,0,72142,70000,70000,176000,1,0,0yrs 3mon,1yrs 2mon,0,0
566379,59613,105135,57.45,18296,48,6572,01/01/1971,Self employed,14/03/2018,13,1,0,1,0,0,613,H-Medium Risk,1,1,0,55695,0,0,0,0,0,6yrs 3mon,6yrs 3mon,0,1
639789,58259,66736,89.91,15218,86,1037,01/06/1967,Salaried,20/10/2018,6,1,1,0,0,0,709,D-Very Low Risk,5,1,0,380162,420000,420000,0,0,0,1yrs 9mon,3yrs 3mon,0,0
639885,85389,108955,79.85,22703,86,1443,04/07/2000,NA,20/10/2018,6,1,1,0,0,0,720,D-Very Low Risk,2,1,1,3100513,3200000,3200000,29148,0,0,5yrs 6mon,10yrs 1mon,0,1
644298,39794,53800,75.46,23431,45,305,24/08/1978,Salaried,20/10/2018,11,1,1,0,0,0,727,D-Very Low Risk,11,6,0,37656,63523,63523,0,5,0,0yrs 5mon,1yrs 3mon,0,0
570056,62863,71130,93.49,16938,86,1863,17/01/1969,Salaried,25/03/2018,4,1,1,0,0,0,758,C-Very Low Risk,5,2,0,29815,79139,79139,0,2,0,1yrs 4mon,3yrs 0mon,0,1
593979,56300,68000,83.88,22839,45,1665,01/09/1987,Self employed,13/07/2018,4,1,1,0,0,0,657,F-Low Risk,2,2,0,496117,562261,562261,4322,1,1,1yrs 4mon,2yrs 5mon,0,0
593210,43770,61770,73.86,15406,48,5868,05/06/1973,Self employed,13/07/2018,3,1,1,0,0,0,621,H-Medium Risk,2,2,0,40924,39400,39400,0,2,0,0yrs 5mon,0yrs 5mon,1,1
595951,58259,103807,57.8,21156,86,1029,19/08/1995,Self employed,13/07/2018,6,1,1,0,0,0,533,J-High Risk,9,8,2,664190,876612,876612,22563,0,2,1yrs 1mon,2yrs 10mon,0,1
423505,45109,56029,83.89,14292,48,3370,15/07/1983,Salaried,29/03/2016,9,1,1,0,0,0,694,E-Low Risk,3,2,0,10249,27289,27289,0,1,0,0yrs 3mon,0yrs 7mon,0,0
424524,57259,74330,79.38,24047,86,6721,09/09/1967,Salaried,29/03/2016,13,1,0,1,0,0,702,E-Low Risk,2,1,0,124791,2.00E+05,2.00E+05,0,0,0,2yrs 6mon,3yrs 10mon,0,0
569323,46349,69199,69.37,23532,86,5932,01/12/1969,Self employed,25/03/2018,3,1,1,0,0,0,717,D-Very Low Risk,2,1,0,193296,430000,430000,10275,0,0,2yrs 5mon,2yrs 10mon,0,0
442192,45349,58979,79.69,22945,86,87,14/10/1993,Salaried,17/07/2016,1,1,1,1,0,0,703,E-Low Risk,2,1,1,0,0,0,0,1,0,0yrs 11mon,1yrs 11mon,0,0
450433,15579,69986,25.72,18077,86,1828,04/01/1987,Salaried,30/08/2016,4,1,1,0,0,0,683,E-Low Risk,3,1,0,35989,39316,39316,0,0,0,1yrs 0mon,1yrs 3mon,0,0
454706,43794,65217,69,22775,120,1466,08/04/1963,Salaried,21/09/2016,6,1,1,0,0,0,694,E-Low Risk,3,2,0,121398,478000,478000,15092,1,0,2yrs 5mon,6yrs 3mon,0,0
455431,57259,72527,79.97,20973,120,3336,15/12/1983,Salaried,21/09/2016,9,1,1,0,0,0,692,E-Low Risk,2,1,0,2800,15900,15900,5035,0,0,0yrs 11mon,1yrs 3mon,0,0
595973,64182,77307,84.73,15663,86,3301,23/06/1990,Self employed,13/07/2018,9,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,0,1
589965,59697,72884,84.38,22928,86,2578,01/01/1983,Self employed,02/07/2018,4,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1200,0,0,0yrs 6mon,0yrs 6mon,0,0
569184,73251,84852,88.98,23728,51,5994,01/01/1969,Self employed,25/03/2018,3,1,1,0,0,0,645,G-Low Risk,5,3,0,75217,107900,92900,2204,0,0,3yrs 0mon,5yrs 4mon,0,1
467544,44394,60716,74.12,14070,86,3806,15/09/1992,Salaried,26/11/2016,8,1,1,0,0,0,693,E-Low Risk,9,5,1,603752,799568,799027,6949,2,1,0yrs 11mon,1yrs 8mon,1,0
589569,55834,74301,77.39,13971,86,2740,15/05/1989,Self employed,02/07/2018,4,1,0,0,0,0,744,C-Very Low Risk,3,2,0,228184,230000,230000,4834,1,0,1yrs 3mon,3yrs 1mon,0,0
475971,57213,65825,89.94,14214,45,1880,10/05/1985,Salaried,18/12/2016,4,1,1,0,0,0,698,E-Low Risk,6,5,0,66905,84369,84369,4293,4,0,0yrs 3mon,0yrs 8mon,1,0
488762,53703,62635,87.81,22045,86,1509,11/10/1976,Salaried,11/02/2017,6,1,0,0,1,0,699,E-Low Risk,4,4,0,886372,997779,997779,10851,1,0,1yrs 6mon,4yrs 9mon,0,0
592655,66069,95981,72.93,21413,51,82,01/01/1995,Self employed,02/07/2018,1,1,1,0,0,0,738,C-Very Low Risk,2,1,0,8165,14000,14000,2858,1,0,0yrs 3mon,0yrs 6mon,0,0
493220,65169,79709,82.8,14293,86,3352,01/06/1965,Salaried,05/03/2017,9,1,1,0,0,0,681,E-Low Risk,2,2,0,406684,3.00E+05,3.00E+05,6955,0,0,3yrs 8mon,9yrs 6mon,0,0
493431,51303,67981,76.49,14305,86,3022,21/03/1994,Salaried,05/03/2017,14,1,1,0,0,0,682,E-Low Risk,1,1,0,16727,19635,19635,0,0,0,1yrs 9mon,1yrs 9mon,0,0
590884,49803,70875,71.96,14198,86,826,28/02/1990,Self employed,02/07/2018,15,1,1,0,0,0,708,D-Very Low Risk,5,4,0,48547,83900,83900,968,3,0,0yrs 5mon,0yrs 11mon,1,0
504971,61213,85127,72.83,14293,86,3386,20/07/1974,Salaried,01/06/2017,9,1,0,0,1,0,684,E-Low Risk,2,1,0,103520,202254,202254,8258,0,0,2yrs 4mon,3yrs 2mon,0,0
515754,56659,64389,89.92,18112,86,500,05/08/1991,Salaried,15/07/2017,11,1,1,0,0,0,686,E-Low Risk,4,2,0,340192,365015,365015,0,1,0,1yrs 6mon,3yrs 0mon,0,0
571082,50803,73664,70.59,15663,86,3357,01/01/1971,Self employed,05/04/2018,9,1,1,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,267520,485000,485000,0,0,0,2yrs 4mon,2yrs 4mon,0,0
592673,59259,70925,84.6,14375,86,1810,28/11/1994,Self employed,02/07/2018,4,1,1,0,0,0,721,D-Very Low Risk,4,2,0,13177,13177,13177,1775,2,0,1yrs 2mon,2yrs 4mon,0,0
526318,61724,83813,75.17,22872,120,3313,01/12/1987,Salaried,17/08/2017,9,1,1,0,0,0,684,E-Low Risk,17,8,0,283349,513243,382579,0,3,0,1yrs 3mon,5yrs 2mon,0,0
527284,36439,63021,60.3,14764,86,42,03/02/1979,Salaried,17/08/2017,1,1,1,1,0,0,681,E-Low Risk,3,2,0,310988,310988,310988,0,2,0,0yrs 7mon,1yrs 4mon,0,0
575406,96898,147442,67.15,23021,67,7057,01/01/1972,Self employed,16/04/2018,10,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,1700000,2.00E+06,2.00E+06,24456,1,0,0yrs 3mon,0yrs 3mon,1,1
590655,65169,92040,71.71,17783,86,3793,21/02/1984,Self employed,02/07/2018,8,1,1,0,0,0,694,E-Low Risk,6,3,0,118340,129900,129900,0,4,0,0yrs 5mon,1yrs 1mon,0,1
590787,47349,76393,64.14,23593,86,7187,01/06/1974,Self employed,02/07/2018,7,1,1,0,0,0,691,E-Low Risk,5,4,0,107144,140194,140194,2075,1,0,0yrs 11mon,1yrs 11mon,0,1
592963,52803,72550,74.43,14078,45,120,29/11/1989,Self employed,02/07/2018,16,1,1,0,0,0,694,E-Low Risk,8,3,0,334005,360219,360219,16100,4,1,0yrs 8mon,2yrs 1mon,0,0
539657,46849,70996,70.43,14180,86,73,15/05/1990,Salaried,11/10/2017,1,1,1,0,0,0,685,E-Low Risk,6,4,1,230347,233000,233000,10681,4,0,0yrs 11mon,4yrs 6mon,1,0
542301,55971,67362,85,16759,45,2407,22/07/1981,Salaried,22/10/2017,4,1,1,0,0,0,681,E-Low Risk,1,1,0,4470,14900,14900,0,1,1,0yrs 5mon,0yrs 5mon,0,1
590756,49303,65709,77.61,15357,45,1838,25/07/1979,Self employed,02/07/2018,4,1,1,0,0,0,680,F-Low Risk,16,3,0,140275,165814,165814,19695,1,0,1yrs 2mon,2yrs 5mon,2,0
557444,54259,79093,70.8,21980,86,2955,20/10/1981,Salaried,07/01/2018,14,1,1,0,0,0,702,E-Low Risk,1,1,0,10588,44911,44911,0,1,0,0yrs 3mon,0yrs 3mon,0,0
563231,37439,54500,69.72,22017,51,3036,22/07/1989,Salaried,20/02/2018,14,1,1,0,0,0,681,E-Low Risk,3,3,0,712528,845000,845000,8180,2,0,0yrs 10mon,2yrs 2mon,0,0
577412,53303,69196,78.04,14573,45,57,01/07/1981,Salaried,27/04/2018,1,1,1,0,0,0,681,E-Low Risk,2,1,0,166,900,900,1255,0,0,1yrs 6mon,2yrs 6mon,0,0
574457,70918,100668,72.32,22440,49,6798,01/10/1970,Salaried,16/04/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
591894,153318,196451,80.94,23044,67,2038,18/10/1978,Self employed,02/07/2018,4,1,1,0,0,0,647,G-Low Risk,6,3,0,856432,913342,913342,0,1,0,2yrs 10mon,5yrs 9mon,1,0
591506,65132,101370,66.09,23429,48,5994,31/03/1981,Self employed,02/07/2018,3,1,1,0,0,0,614,H-Medium Risk,1,1,0,29263,25000,25000,0,0,0,3yrs 2mon,3yrs 2mon,0,1
587211,62213,70007,89.99,21721,45,3359,20/06/1990,Salaried,10/06/2018,9,1,1,0,0,0,694,E-Low Risk,13,7,0,180939,210540,210540,3203,7,0,0yrs 4mon,0yrs 11mon,0,0
587471,27681,69822,42.97,17175,45,3313,09/07/1984,Salaried,21/06/2018,9,1,0,0,1,0,681,E-Low Risk,24,4,2,346894,403056,403056,13903,2,0,1yrs 4mon,10yrs 3mon,1,0
588771,47803,74636,66.99,15685,86,1863,04/04/1978,Self employed,21/06/2018,4,1,1,0,0,0,726,D-Very Low Risk,8,3,0,296321,355724,355724,16726,2,0,0yrs 8mon,1yrs 1mon,0,0
589467,37439,67950,55.92,18332,86,873,06/05/1991,Self employed,21/06/2018,6,1,1,0,0,0,718,D-Very Low Risk,3,1,0,23843,31850,31850,0,1,0,1yrs 7mon,3yrs 5mon,0,0
