UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
560457,58413,80424,74.85,104,20391,120,7126,26/01/1956,Self employed,06/10/2018,10,531,1,1,0,0,0,0,758,C-Very Low Risk,3,2,0,473051,526900,526900,3075,2,0,2yrs 5mon,6yrs 4mon,0,0
537068,58359,66607,89.48,43,24247,86,4596,15/11/1967,Salaried,26/09/2018,8,3142,1,1,0,0,0,0,679,F-Low Risk,16,2,0,0,610749,610749,0,0,0,1yrs 9mon,3yrs 9mon,0,1
489871,58359,68000,87.65,2,23934,86,1716,03/08/1974,Salaried,04/09/2018,4,70,1,1,0,0,0,0,680,F-Low Risk,15,5,0,77288,105479,105479,6647,4,0,0yrs 8mon,1yrs 7mon,0,0
617688,58359,77192,77.16,147,24118,51,2829,01/01/1981,Salaried,25/10/2018,2,504,1,1,0,0,0,0,393,K-High Risk,5,4,1,65691,110000,110000,8253,1,1,0yrs 10mon,2yrs 0mon,6,1
433590,58259,63749,92.55,136,15523,86,3752,10/03/1980,Salaried,11/08/2018,8,2185,1,1,0,0,0,0,366,K-High Risk,2,1,1,610637,655000,655000,12783,0,0,0yrs 8mon,1yrs 5mon,0,0
639789,58259,66736,89.91,130,15218,86,1037,01/06/1967,Salaried,30/10/2018,6,1570,1,1,0,0,0,0,709,D-Very Low Risk,5,1,0,380162,420000,420000,0,0,0,1yrs 9mon,3yrs 3mon,0,0
598049,58259,67955,86.82,162,15805,86,1895,13/07/1976,Self employed,22/10/2018,4,572,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,1301376,2048675,2048675,20214,0,0,1yrs 8mon,1yrs 8mon,0,0
563671,58259,68700,85.88,136,22865,45,3750,19/07/1980,Self employed,08/10/2018,8,946,1,1,0,0,0,0,588,I-Medium Risk,4,3,0,42795,60537,60537,0,3,0,1yrs 3mon,4yrs 3mon,0,0
540733,58259,69170,85.3,136,23894,45,3741,20/05/1968,Salaried,27/09/2018,8,984,1,1,0,0,0,0,814,A-Very Low Risk,19,7,0,1246681,1955500,1845565,0,0,0,1yrs 8mon,7yrs 2mon,0,0
490717,58259,69920,84.38,5,15663,86,3415,17/06/1984,Self employed,05/09/2018,9,259,1,0,0,1,0,0,300,M-Very High Risk,5,2,1,76087,89000,89000,1350,1,1,1yrs 7mon,2yrs 6mon,1,1
529010,58259,69920,84.38,5,15663,86,3334,20/12/1980,Self employed,23/09/2018,9,2293,1,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),9,1,0,26438,35000,35000,17801,0,0,1yrs 1mon,1yrs 7mon,0,0
470452,58259,71136,84.35,103,21033,86,6989,13/08/1992,Salaried,28/08/2018,7,2826,1,1,0,0,0,0,660,F-Low Risk,14,10,0,148832,249981,249981,13200,9,0,0yrs 5mon,1yrs 5mon,1,0
605138,58259,74263,79.45,3,15686,49,39,04/06/1984,Salaried,23/10/2018,1,1811,1,1,0,1,0,0,630,H-Medium Risk,3,0,0,0,0,0,10676,0,0,1yrs 9mon,2yrs 0mon,0,0
543729,58259,77918,77,85,18392,86,2004,01/01/1992,Self employed,28/09/2018,4,343,1,1,0,0,0,0,832,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0yrs 9mon,1yrs 0mon,0,0
595951,58259,103807,57.8,34,21156,86,1029,19/08/1995,Self employed,21/10/2018,6,1705,1,1,0,0,0,0,533,J-High Risk,9,8,2,664190,876612,876612,22563,0,2,1yrs 1mon,2yrs 10mon,0,1
599109,58259,109934,54.58,136,17049,48,3760,24/02/1987,Salaried,22/10/2018,8,371,1,1,0,0,0,0,853,A-Very Low Risk,7,3,0,544661,784000,739375,7388,0,0,1yrs 6mon,4yrs 5mon,0,0
521899,58227,69391,87.91,20,15452,86,6158,16/05/1987,Self employed,20/09/2018,5,1834,1,1,0,0,0,0,552,J-High Risk,21,6,1,2595585,3185630,3185630,2860,2,2,1yrs 11mon,10yrs 10mon,0,1
508297,58183,73768,80.89,65,23854,86,6813,01/01/1989,Self employed,15/09/2018,13,1041,1,0,0,1,0,0,333,L-Very High Risk,1,1,0,33797,34000,34000,0,0,1,4yrs 0mon,4yrs 0mon,0,1
613310,58113,66283,89.16,34,15142,86,989,01/01/1976,Self employed,24/10/2018,6,515,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
473436,58013,66000,89.39,2,24261,86,1681,01/05/1967,Self employed,29/08/2018,4,2624,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,800,30000,30000,1667,0,0,1yrs 9mon,1yrs 9mon,0,0
615149,58013,67671,88.66,1,18310,86,4936,04/04/1982,Self employed,24/10/2018,3,2014,1,0,0,1,0,0,832,A-Very Low Risk,6,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 7mon,1,1
518749,58013,70850,83.27,146,16445,86,2946,01/01/1986,Self employed,19/09/2018,14,1826,1,1,0,0,0,0,625,H-Medium Risk,6,0,1,0,0,0,6639,3,0,0yrs 10mon,1yrs 8mon,1,0
555565,58013,74777,79.57,2,17904,51,1651,18/09/1975,Self employed,03/10/2018,4,3359,1,1,0,0,0,0,300,M-Very High Risk,8,4,2,660379,646500,646500,18360,1,1,2yrs 1mon,5yrs 2mon,2,1
552587,57998,75218,79.77,65,15077,86,6797,01/04/1970,Self employed,30/09/2018,13,1127,1,0,1,1,0,0,643,G-Low Risk,1,1,0,26641,32099,32099,0,0,0,4yrs 5mon,4yrs 5mon,0,0
543813,57813,81757,71.92,65,22442,49,6814,01/04/1965,Self employed,28/09/2018,13,797,1,0,1,1,0,0,651,F-Low Risk,6,3,0,25925,65165,65165,7449,0,1,1yrs 0mon,1yrs 7mon,2,0
521578,57759,66984,88.08,5,14145,86,3355,01/01/1968,Self employed,20/09/2018,9,188,1,1,0,0,0,0,300,M-Very High Risk,13,8,1,347948,451264,437303,13691,5,1,1yrs 4mon,4yrs 11mon,0,1
565051,57759,69547,85.55,63,16309,45,7093,18/11/1976,Self employed,09/10/2018,10,998,1,1,0,0,0,0,758,C-Very Low Risk,10,1,0,390508,4.00E+05,4.00E+05,1317,0,0,1yrs 0mon,1yrs 9mon,0,0
492279,57759,69938,85.08,19,14375,86,1888,26/04/1984,Salaried,06/09/2018,4,650,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,3,0,21,56077,56077,0,1,0,4yrs 7mon,7yrs 6mon,0,0
652364,57759,71625,82.37,217,24574,45,7302,02/06/1993,Self employed,31/10/2018,7,2621,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,59000,59000,59000,0,1,0,0yrs 0mon,0yrs 0mon,0,0
617850,57759,99263,58.93,65,16166,48,6814,01/01/1970,Self employed,25/10/2018,13,771,1,0,0,1,0,0,615,H-Medium Risk,1,0,0,0,0,0,0,0,0,4yrs 0mon,4yrs 0mon,0,1
481700,57727,69741,87.47,63,16309,45,7099,01/01/1982,Self employed,31/08/2018,10,131,1,1,0,0,0,0,667,F-Low Risk,30,6,0,77013,189797,189797,37457,3,0,1yrs 0mon,1yrs 10mon,4,0
515958,57700,67571,87.32,15,15733,86,300,04/03/1975,Self employed,18/09/2018,11,55,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,141544,148000,148000,9851,1,0,0yrs 9mon,1yrs 8mon,1,0
475774,57664,68000,86.76,2,14770,86,1713,15/01/1990,Self employed,30/08/2018,4,237,1,1,0,0,0,0,810,A-Very Low Risk,5,2,0,0,94000,39197,0,0,0,1yrs 4mon,2yrs 9mon,0,0
528959,57659,65534,89.88,19,15357,45,1854,04/06/1983,Self employed,23/09/2018,4,2489,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,2,1,10,32565,32565,0,0,0,4yrs 9mon,9yrs 0mon,0,1
626501,57659,69608,84.76,105,18178,86,1231,21/12/1992,Salaried,26/10/2018,6,3328,1,1,0,0,0,0,667,F-Low Risk,4,3,0,44100,54590,54590,0,3,0,0yrs 2mon,0yrs 5mon,0,0
477663,57659,70797,84.75,159,23136,51,7188,12/01/1995,Salaried,30/08/2018,7,1218,1,1,0,0,0,0,726,D-Very Low Risk,4,3,0,32053,77999,41803,3734,2,0,0yrs 5mon,1yrs 1mon,0,1
513159,57659,69970,84.32,67,22986,86,1449,27/01/1996,Salaried,17/09/2018,6,2053,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,4640,9050,9050,1600,1,0,0yrs 3mon,0yrs 3mon,1,1
548332,57659,70011,84.27,67,18166,86,1429,01/01/1965,Self employed,29/09/2018,6,3427,1,1,0,0,0,0,540,J-High Risk,16,4,1,101566,217800,217800,0,1,1,1yrs 3mon,4yrs 0mon,0,1
614072,57559,70288,85.36,1,17916,86,4977,27/08/1983,Self employed,24/10/2018,3,818,1,1,0,0,0,0,635,G-Low Risk,9,2,0,20569,109000,109000,8825,0,0,1yrs 2mon,2yrs 1mon,0,1
606921,57559,100522,59.69,9,18066,86,5491,12/05/1980,Self employed,23/10/2018,3,2240,1,1,0,0,0,0,300,M-Very High Risk,2,2,1,1191066,1005000,1005000,0,0,1,2yrs 9mon,4yrs 3mon,0,1
580067,57513,65190,89.74,61,15897,45,1377,01/01/1974,Self employed,15/10/2018,6,3205,1,1,0,0,0,0,718,D-Very Low Risk,4,1,0,47589,54000,54000,4636,0,0,2yrs 4mon,4yrs 9mon,0,1
635531,57513,74021,79.03,251,22971,45,6884,20/03/1975,Self employed,29/10/2018,13,255,1,0,0,0,1,0,657,F-Low Risk,1,1,0,94373,165000,165000,0,0,0,1yrs 8mon,1yrs 8mon,0,1
604572,57512,69922,84.38,63,17412,45,7094,03/11/1989,Salaried,23/10/2018,10,95,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3831,7471,7471,1377,1,0,0yrs 3mon,0yrs 3mon,1,0
449676,57459,65208,89.25,5,14145,86,3393,28/04/1965,Self employed,20/08/2018,9,1870,1,1,1,0,0,0,487,K-High Risk,3,2,1,800,38880,38880,3467,0,0,1yrs 4mon,2yrs 4mon,0,1
448563,57459,73750,79.32,5,17408,51,3352,02/10/1980,Salaried,18/08/2018,9,1996,1,1,0,0,0,0,586,I-Medium Risk,2,0,0,0,0,0,1317,0,0,1yrs 0mon,2yrs 1mon,1,0
433116,57413,66523,88.69,18,22708,86,2687,08/05/1975,Self employed,11/08/2018,4,4,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,2,0,0,0,0,0,0,0,0,1yrs 5mon,2yrs 0mon,0,1
471758,57313,66474,88.46,77,17809,86,2340,01/08/1986,Salaried,29/08/2018,4,2532,1,1,0,0,0,0,630,H-Medium Risk,25,14,0,654161,872272,872272,29172,1,1,1yrs 0mon,4yrs 2mon,1,0
614842,57313,78374,75.41,36,24770,45,6586,01/01/1972,Salaried,24/10/2018,13,1864,1,0,0,1,0,0,819,A-Very Low Risk,2,0,0,0,0,0,8099,0,0,3yrs 10mon,3yrs 11mon,0,0
466753,57259,66532,88.68,19,14214,45,1840,27/01/1986,Salaried,27/08/2018,4,1040,1,1,0,0,0,0,845,A-Very Low Risk,2,0,0,0,0,0,0,0,0,3yrs 3mon,5yrs 2mon,0,0
647413,57259,68892,84.19,34,15271,86,981,01/01/1968,Self employed,31/10/2018,6,1885,1,1,0,0,0,0,825,A-Very Low Risk,4,1,0,33777,40000,40000,3645,0,0,1yrs 6mon,2yrs 0mon,0,0
630932,57259,69721,83.19,136,14133,45,3749,25/12/1976,Salaried,27/10/2018,8,2334,1,1,0,0,0,0,608,H-Medium Risk,37,17,1,274052,481918,481918,22339,8,0,0yrs 10mon,2yrs 8mon,2,0
478380,57259,69724,83.19,146,17921,86,2952,01/01/1986,Salaried,30/08/2018,14,1087,1,1,0,0,0,0,300,M-Very High Risk,5,3,4,177666,199300,211416,7474,0,1,1yrs 2mon,2yrs 0mon,0,1
455431,57259,72527,79.97,5,20973,120,3336,15/12/1983,Salaried,22/08/2018,9,2638,1,1,0,0,0,0,692,E-Low Risk,2,1,0,2800,15900,15900,5035,0,0,0yrs 11mon,1yrs 3mon,0,0
424524,57259,74330,79.38,36,24047,86,6721,09/09/1967,Salaried,06/08/2018,13,2820,1,0,1,1,0,0,702,E-Low Risk,2,1,0,124791,2.00E+05,2.00E+05,0,0,0,2yrs 6mon,3yrs 10mon,0,0
511408,57259,73340,79.08,136,23432,51,3704,18/07/1991,Salaried,17/09/2018,8,432,1,1,0,0,0,0,624,H-Medium Risk,2,1,0,25499,42012,42012,6378,0,1,5yrs 11mon,8yrs 11mon,0,1
593697,57259,74291,78.07,34,15142,86,992,01/01/1992,Salaried,21/10/2018,6,1641,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1565,0,0,0yrs 6mon,0yrs 6mon,0,0
562861,57259,75718,77.92,78,17078,120,2070,01/01/1989,Self employed,08/10/2018,4,340,1,1,0,0,0,0,644,G-Low Risk,6,2,0,360,14250,14250,1717,0,0,2yrs 4mon,3yrs 5mon,0,1
472133,57259,82650,70.78,13,20716,86,4538,22/06/1966,Salaried,29/08/2018,8,1236,1,1,0,0,0,0,549,J-High Risk,1,1,0,520732,7.00E+05,7.00E+05,8361,0,0,7yrs 9mon,7yrs 9mon,0,0
601335,57219,66630,87.89,67,22727,45,1509,01/01/1969,Self employed,22/10/2018,6,1845,1,1,0,0,0,0,774,B-Very Low Risk,2,1,0,1600,59000,59000,3073,0,0,2yrs 2mon,2yrs 11mon,0,0
444285,57213,65038,89.95,61,22778,86,1320,25/07/1992,Salaried,17/08/2018,6,2827,1,1,0,0,0,0,733,D-Very Low Risk,4,4,0,33276,173000,73058,0,2,1,1yrs 6mon,3yrs 11mon,0,0
475971,57213,65825,89.94,19,14214,45,1880,10/05/1985,Salaried,30/08/2018,4,1638,1,1,0,0,0,0,698,E-Low Risk,6,5,0,66905,84369,84369,4293,4,0,0yrs 3mon,0yrs 8mon,1,0
447560,57213,67860,89.15,5,15663,86,3373,26/02/1975,Salaried,18/08/2018,9,1032,1,1,0,0,0,0,454,K-High Risk,20,10,1,133174,421039,421039,8215,1,1,1yrs 7mon,4yrs 5mon,1,0
426944,57200,65012,89.98,18,13971,86,2694,01/01/1986,Self employed,08/08/2018,4,185,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,243312,178400,178400,0,1,0,0yrs 3mon,0yrs 3mon,0,1
469861,57113,66168,88.56,36,23609,86,6597,01/01/1985,Salaried,28/08/2018,13,1536,1,0,1,1,0,0,819,A-Very Low Risk,1,0,0,0,0,0,10137,0,0,4yrs 11mon,4yrs 11mon,0,0
648360,57113,70000,83.86,1,23007,86,5096,12/10/1991,Self employed,31/10/2018,3,1337,1,1,0,0,0,0,754,C-Very Low Risk,3,0,0,0,0,0,4931,0,0,1yrs 4mon,2yrs 6mon,0,0
423737,57113,73355,80.57,85,18663,86,1980,01/01/1985,Self employed,06/08/2018,4,2541,1,1,0,0,0,0,819,A-Very Low Risk,1,0,0,0,0,0,1312,0,0,0yrs 5mon,0yrs 5mon,0,0
602801,57113,73256,79.86,18,14234,86,2695,03/05/1975,Self employed,23/10/2018,4,1234,1,1,0,0,0,0,726,D-Very Low Risk,12,2,0,1374,66499,66499,6102,0,0,0yrs 5mon,0yrs 11mon,0,0
450856,57083,68426,89.15,5,14347,86,3392,24/04/1989,Self employed,20/08/2018,9,805,1,1,0,0,0,0,825,A-Very Low Risk,6,2,0,53918,60000,60000,10344,2,0,0yrs 10mon,2yrs 1mon,2,0
494858,57013,65649,89.87,61,18207,86,1318,03/11/1978,Self employed,07/09/2018,6,927,1,1,0,0,0,0,708,D-Very Low Risk,10,4,0,10050,39579,39579,2124,2,0,0yrs 9mon,1yrs 8mon,0,0
449033,57013,66020,89.37,74,21347,86,2578,05/03/1976,Self employed,20/08/2018,4,419,1,1,1,0,0,0,640,G-Low Risk,6,5,0,32209,53808,53808,6450,5,0,0yrs 7mon,2yrs 10mon,0,0
542304,57013,80539,73.26,11,23704,49,5645,01/01/1967,Self employed,27/09/2018,3,1777,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,43754,87980,87980,1610,0,0,1yrs 3mon,1yrs 11mon,0,0
608930,56963,64725,89.92,61,18344,45,1310,25/04/1975,Self employed,23/10/2018,6,1954,1,0,0,1,0,0,657,F-Low Risk,1,1,0,38347,40786,40786,0,1,0,0yrs 3mon,0yrs 3mon,0,0
560372,56959,69762,86.01,5,23643,86,3340,27/07/1974,Self employed,06/10/2018,9,678,1,1,1,0,0,0,593,I-Medium Risk,3,2,1,80416,115010,115010,2000,1,1,0yrs 10mon,1yrs 6mon,1,1
486330,56959,72486,81.4,146,18252,45,2950,25/05/1983,Self employed,31/08/2018,14,2778,1,1,0,0,1,0,508,K-High Risk,3,1,1,181020,180000,180000,16454,1,1,1yrs 7mon,2yrs 7mon,0,1
445382,56813,65913,88.45,19,22752,86,1877,04/02/1973,Salaried,17/08/2018,4,2489,1,1,0,0,0,0,485,K-High Risk,14,3,1,95850,161950,161950,8079,1,1,1yrs 3mon,3yrs 6mon,1,0
636180,56813,66600,86.79,68,22639,86,857,10/08/1980,Salaried,29/10/2018,6,3173,1,1,0,0,0,0,437,K-High Risk,11,4,0,50327,245961,245961,24827,1,0,1yrs 1mon,2yrs 11mon,3,1
429904,56813,76357,78.58,1,18310,86,4951,11/07/1980,Salaried,09/08/2018,3,830,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,40120,40120,0,0,0,6yrs 2mon,6yrs 2mon,0,0
516661,56785,69810,83.08,138,18348,86,3339,10/12/1977,Self employed,19/09/2018,9,745,1,1,0,0,0,0,300,M-Very High Risk,10,5,4,13055,68801,68801,5336,0,1,2yrs 0mon,6yrs 6mon,2,1
604831,56759,68936,84.86,85,17139,86,1965,18/02/1963,Salaried,23/10/2018,4,1307,1,1,0,0,0,0,705,E-Low Risk,7,2,0,311905,307500,307500,1538557,1,0,1yrs 2mon,2yrs 8mon,0,0
603339,56759,72707,79.77,5,21721,45,3440,17/02/1988,Self employed,23/10/2018,9,683,1,0,0,0,1,0,528,J-High Risk,3,1,1,34689,0,50000,0,0,0,0yrs 10mon,1yrs 2mon,0,1
614997,56759,73500,78.23,2,22430,45,2387,01/11/1982,Salaried,24/10/2018,4,2987,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,7399,16533,16533,0,2,0,0yrs 3mon,0yrs 4mon,0,0
482414,56718,67385,86.38,165,21054,45,6476,01/01/1982,Salaried,31/08/2018,5,2744,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
577813,56663,68735,84.96,74,22928,86,2578,02/06/1994,Salaried,14/10/2018,4,286,1,1,0,0,0,0,778,B-Very Low Risk,1,1,0,3,15000,7934,0,1,0,0yrs 4mon,0yrs 4mon,0,0
515754,56659,64389,89.92,72,18112,86,500,05/08/1991,Salaried,18/09/2018,11,1133,1,1,0,0,0,0,686,E-Low Risk,4,2,0,340192,365015,365015,0,1,0,1yrs 6mon,3yrs 0mon,0,0
639424,56659,66137,87.7,67,22727,45,1511,01/01/1989,Salaried,30/10/2018,6,2975,1,1,0,0,0,0,681,E-Low Risk,1,1,0,12000,12000,12000,0,0,0,0yrs 9mon,0yrs 9mon,0,0
552096,56659,66922,86.67,67,22350,86,1518,15/08/1984,Salaried,30/09/2018,6,1455,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,2527,0,0,0yrs 6mon,0yrs 6mon,0,0
589776,56659,69180,83.84,67,22727,45,1482,12/04/1973,Salaried,20/10/2018,6,165,1,0,0,0,1,0,825,A-Very Low Risk,4,0,0,0,0,0,0,0,0,1yrs 6mon,3yrs 3mon,0,0
520307,56659,81670,71.02,67,16605,120,1508,10/09/1988,Self employed,20/09/2018,6,2127,1,0,1,0,0,0,607,H-Medium Risk,29,14,1,1143183,1218361,1240901,29984,2,2,1yrs 4mon,5yrs 7mon,0,0
424643,56613,68942,85,74,22928,86,2582,30/09/1987,Self employed,07/08/2018,4,83,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1924,0,0,0yrs 7mon,0yrs 7mon,1,1
471545,56573,68070,85,2,22850,86,1676,03/06/1984,Self employed,29/08/2018,4,126,1,1,0,0,0,0,738,C-Very Low Risk,6,2,0,28798,65219,65219,15000,1,0,0yrs 11mon,1yrs 3mon,0,0
565495,56567,68115,85,18,13971,86,2711,01/01/1978,Self employed,09/10/2018,4,1077,1,1,0,0,0,0,763,B-Very Low Risk,16,4,0,55734,99797,99797,20420,2,0,0yrs 11mon,2yrs 1mon,1,1
653736,56563,89149,63.94,136,15523,86,3792,30/04/1988,Salaried,31/10/2018,8,2172,1,1,0,0,0,0,393,K-High Risk,2,2,1,264663,233798,233798,5129,0,0,5yrs 6mon,9yrs 0mon,0,1
483487,56559,64600,89.78,5,23643,86,3340,20/06/1984,Self employed,31/08/2018,9,2751,1,1,0,0,0,0,465,K-High Risk,1,1,1,4515,0,4514,0,0,0,4yrs 1mon,4yrs 1mon,0,1
519204,56529,72841,79.63,16,21498,86,3031,28/06/1975,Salaried,19/09/2018,14,194,1,1,0,0,0,0,300,M-Very High Risk,1,0,1,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
473216,56513,65309,89.57,82,17308,45,4763,05/05/1988,Salaried,29/08/2018,19,828,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,476250,335000,335000,0,1,0,0yrs 1mon,0yrs 1mon,0,1
649474,56513,71939,79.93,65,23854,86,6814,16/09/1980,Self employed,31/10/2018,13,2414,1,0,1,1,0,0,738,C-Very Low Risk,11,3,0,104497,155000,155000,19798,1,0,0yrs 11mon,1yrs 9mon,2,1
637968,56513,78698,74.33,152,14370,86,5036,15/04/1972,Self employed,29/10/2018,3,604,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,0
458886,56509,72400,80.11,13,16528,86,4620,20/10/1993,Salaried,23/08/2018,8,2104,1,1,0,0,0,0,773,B-Very Low Risk,4,3,0,17548,59733,58156,0,0,0,1yrs 0mon,2yrs 1mon,0,0
579527,56500,68454,84.87,18,13971,86,2698,01/01/1979,Self employed,15/10/2018,4,3355,1,1,0,0,0,0,640,G-Low Risk,3,2,0,48637,52000,52000,4672,2,0,0yrs 11mon,2yrs 2mon,3,1
628826,56495,79995,73.75,8,14823,45,5290,22/02/1971,Salaried,27/10/2018,3,1141,1,0,0,1,0,0,541,J-High Risk,13,5,1,948686,1112799,1112799,72801,0,0,1yrs 5mon,2yrs 7mon,0,1
444270,56459,68856,84.23,138,20470,86,3361,12/08/1976,Salaried,17/08/2018,9,2238,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
604471,56439,78426,74.5,254,24048,86,6763,29/10/1992,Self employed,23/10/2018,13,2243,1,0,0,1,0,0,625,H-Medium Risk,3,2,0,303478,361458,332004,0,1,1,0yrs 11mon,1yrs 8mon,0,1
474672,56421,67570,88.2,79,21445,86,770,02/07/1991,Salaried,29/08/2018,18,782,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,5000,15000,15000,0,1,0,0yrs 5mon,0yrs 5mon,0,0
615424,56413,67660,85.72,67,16565,45,1436,17/08/1975,Self employed,24/10/2018,6,1071,1,1,0,0,0,0,783,B-Very Low Risk,2,1,0,6745,17990,17990,2249,1,0,1yrs 2mon,2yrs 3mon,0,0
549425,56413,68250,84.98,67,16605,120,1506,31/03/1980,Salaried,29/09/2018,6,682,1,1,0,0,0,0,710,D-Very Low Risk,2,2,0,49200,61200,61200,0,2,0,0yrs 5mon,0yrs 10mon,1,0
550576,56370,64570,89.98,8,14823,45,5269,15/11/1985,Self employed,29/09/2018,3,971,1,0,0,1,0,0,738,C-Very Low Risk,9,1,0,21626,25206,25206,11952,1,0,0yrs 10mon,2yrs 1mon,11,0
485605,56359,68400,84.94,147,17467,86,2790,01/01/1979,Salaried,31/08/2018,2,2387,1,1,0,0,0,0,758,C-Very Low Risk,5,3,0,39180,85990,85990,6648,1,0,2yrs 8mon,6yrs 9mon,0,0
619944,56333,79712,74.02,8,18306,86,5294,04/07/1973,Self employed,25/10/2018,3,1366,1,1,0,0,0,0,380,K-High Risk,2,2,2,1778,17294,17294,0,0,2,0yrs 10mon,0yrs 10mon,0,0
593979,56300,68000,83.88,135,22839,45,1665,01/09/1987,Self employed,21/10/2018,4,367,1,1,0,0,0,0,657,F-Low Risk,2,2,0,496117,562261,562261,4322,1,1,1yrs 4mon,2yrs 5mon,0,1
495604,56259,65074,89.13,79,21556,45,771,29/12/1990,Salaried,07/09/2018,18,267,1,1,0,0,0,0,818,A-Very Low Risk,1,0,0,0,0,0,2650,0,1,1yrs 4mon,1yrs 4mon,0,1
438293,56259,64400,88.51,136,23393,45,3755,29/11/1997,NA,14/08/2018,8,946,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,16,16,16,0,0,0,2yrs 2mon,2yrs 2mon,0,1
591515,56259,67987,84.57,104,21013,86,7126,28/08/1969,Self employed,20/10/2018,10,1674,1,1,0,0,0,0,728,D-Very Low Risk,8,4,0,82687,247098,247098,6655,2,0,1yrs 4mon,4yrs 3mon,1,1
480945,56259,68630,83.05,17,13984,86,3221,05/07/1964,Self employed,31/08/2018,17,2697,1,1,0,0,0,0,300,M-Very High Risk,21,6,3,98797,193929,193929,3263,1,0,0yrs 6mon,1yrs 3mon,0,0
518381,56259,73981,77.05,16,14305,86,2994,15/10/1993,Salaried,19/09/2018,14,430,1,1,0,0,0,0,742,C-Very Low Risk,1,1,0,0,55000,55000,0,0,0,3yrs 10mon,3yrs 10mon,0,0
606829,56259,76851,75.47,61,22817,86,1347,01/01/1988,Salaried,23/10/2018,6,1203,1,1,0,0,0,0,611,H-Medium Risk,4,1,0,57330,52000,52000,3533,1,0,1yrs 4mon,2yrs 4mon,0,1
589864,56213,74040,78.34,67,23146,86,1453,13/09/1991,Salaried,20/10/2018,6,1788,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,2yrs 8mon,2yrs 8mon,0,0
502565,56187,69013,84.91,3,22808,51,57,18/08/1976,Self employed,12/09/2018,1,1914,1,1,0,0,0,0,300,M-Very High Risk,27,7,1,146495,425561,425561,8553,4,0,1yrs 0mon,5yrs 1mon,1,0
646154,56113,67198,89.29,162,18077,86,1836,30/06/1970,Self employed,31/10/2018,4,1319,1,1,0,0,0,0,749,C-Very Low Risk,5,3,0,143671,447890,447890,0,2,0,2yrs 3mon,5yrs 9mon,0,0
482680,56073,74000,77.78,2,24342,86,2376,03/07/1982,Salaried,31/08/2018,4,2763,1,1,1,0,0,0,738,C-Very Low Risk,2,1,0,13509,17707,17707,3989,1,0,0yrs 4mon,0yrs 6mon,0,0
