UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE.DESCRIPTION,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,loan_default
505268,44345,63688,72.54,24043,49,6572,01/01/1987,Salaried,14/09/2018,13,2091,1,1,0,0,C-Very Low Risk,50000,50000,1,0,0yrs 5mon,0yrs 5mon,1
505398,78386,116158,69.04,15651,86,5706,20/09/1995,Self employed,14/09/2018,3,2107,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
505866,44322,74301,60.56,22877,86,738,12/07/1961,Salaried,14/09/2018,18,388,1,0,1,0,M-Very High Risk,2149850,2149850,1,0,1yrs 8mon,3yrs 11mon,0
505921,93490,139900,68.62,18080,49,5083,01/01/1971,Self employed,14/09/2018,3,1616,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
505978,58959,71499,83.92,18733,51,3822,15/07/1981,Salaried,14/09/2018,8,780,1,0,0,0,B-Very Low Risk,95000,95000,0,0,1yrs 9mon,2yrs 1mon,0
506091,51303,69639,76.11,14305,86,3013,02/05/1975,Salaried,14/09/2018,14,2978,1,0,0,0,G-Low Risk,67591,67591,0,1,1yrs 2mon,1yrs 7mon,0
506300,34559,50925,74.62,16277,45,603,01/01/1990,Salaried,14/09/2018,15,1300,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
506307,75181,106609,73.63,23718,51,6580,02/08/1988,Salaried,14/09/2018,13,145,1,1,0,0,K-High Risk,40145,40145,0,0,2yrs 9mon,2yrs 9mon,0
506542,67882,79345,87.59,15077,86,6529,01/10/1985,Salaried,14/09/2018,13,1386,1,1,0,0,G-Low Risk,366006,366006,0,0,0yrs 9mon,1yrs 10mon,0
507031,61307,99955,64.03,15458,86,5787,14/07/1985,Salaried,14/09/2018,3,707,1,0,0,0,F-Low Risk,1224347,1224347,4,0,0yrs 6mon,1yrs 3mon,0
507292,55020,68761,82.55,23311,86,6734,31/10/1963,Salaried,14/09/2018,13,859,1,1,0,0,H-Medium Risk,710000,710000,0,0,4yrs 3mon,10yrs 9mon,0
507333,59713,72586,84.73,22945,86,91,02/01/1990,Self employed,14/09/2018,1,858,1,0,0,0,K-High Risk,522084,517431,2,2,1yrs 6mon,6yrs 3mon,1
507361,98390,141638,70.53,23945,49,6209,30/09/1989,Salaried,15/09/2018,5,1482,1,1,0,0,B-Very Low Risk,129000,123207,2,0,0yrs 3mon,0yrs 6mon,0
507468,48800,59175,84.16,16680,45,475,22/12/1987,Self employed,15/09/2018,11,441,1,0,0,0,G-Low Risk,1030295,1030295,1,1,0yrs 8mon,1yrs 0mon,0
507593,50303,64342,80.82,20704,45,7129,05/01/1983,Self employed,15/09/2018,10,410,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 10mon,1yrs 1mon,0
507944,47999,67934,73.6,24144,51,847,01/01/1986,Self employed,15/09/2018,15,2760,1,0,0,0,J-High Risk,30000,30000,1,2,0yrs 10mon,1yrs 7mon,0
507957,52578,62000,87.9,23192,45,2386,28/03/1986,Salaried,15/09/2018,4,826,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 4mon,0yrs 6mon,0
508297,58183,73768,80.89,23854,86,6813,01/01/1989,Self employed,15/09/2018,13,1041,1,1,0,0,L-Very High Risk,34000,34000,0,1,4yrs 0mon,4yrs 0mon,1
508571,83186,95088,89.39,18450,86,2379,20/06/1977,Self employed,15/09/2018,4,3367,1,0,0,0,D-Very Low Risk,52500,52500,0,0,2yrs 11mon,2yrs 11mon,1
508627,59247,69469,88.24,23606,86,2108,22/05/1997,Self employed,15/09/2018,4,1015,1,0,0,0,C-Very Low Risk,190565,190565,1,0,0yrs 5mon,0yrs 9mon,1
508981,47559,57414,85.35,15897,45,1313,20/03/1963,Self employed,15/09/2018,6,178,1,0,0,0,J-High Risk,2.00E+05,2.00E+05,0,1,1yrs 1mon,1yrs 10mon,0
509601,49803,71502,71.33,21528,45,5488,24/09/1992,Self employed,16/09/2018,3,2962,1,0,0,0,D-Very Low Risk,556000,556000,1,1,1yrs 6mon,3yrs 1mon,1
509967,38390,48758,84.09,23445,51,1314,01/06/1960,Salaried,16/09/2018,6,954,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,1yrs 9mon,1yrs 9mon,0
509999,49178,57100,88.62,16053,45,369,01/01/1988,NA,16/09/2018,11,1331,1,0,0,0,H-Medium Risk,0,0,0,0,2yrs 0mon,2yrs 4mon,0
510427,37439,53776,72.52,24275,51,5989,06/07/1985,Self employed,16/09/2018,3,164,1,0,0,0,I-Medium Risk,0,0,0,0,2yrs 4mon,2yrs 4mon,0
510487,62147,82500,78.79,16620,48,4081,14/07/1980,Self employed,16/09/2018,8,2278,1,0,0,0,B-Very Low Risk,221000,175757,2,0,1yrs 7mon,8yrs 3mon,1
510636,61213,72973,84.96,15694,86,2951,28/06/1971,Self employed,16/09/2018,14,2137,1,0,0,0,F-Low Risk,495000,494841,1,0,0yrs 6mon,1yrs 0mon,0
510849,63447,73500,88.44,23980,86,2369,18/09/1989,Self employed,16/09/2018,4,2625,1,0,0,0,M-Very High Risk,45000,45000,0,0,1yrs 5mon,1yrs 5mon,1
511408,57259,73340,79.08,23432,51,3704,18/07/1991,Salaried,17/09/2018,8,432,1,0,0,0,H-Medium Risk,42012,42012,0,1,5yrs 11mon,8yrs 11mon,1
511470,31484,78400,42.09,19528,86,2782,01/07/1976,Salaried,17/09/2018,2,247,1,0,0,0,B-Very Low Risk,988266,942363,0,0,2yrs 5mon,4yrs 3mon,0
511714,83686,90327,94.1,24487,86,1691,24/02/1987,Salaried,17/09/2018,4,2601,1,0,0,0,C-Very Low Risk,80500,80500,2,0,1yrs 0mon,2yrs 1mon,0
511986,95490,140000,70,16291,49,5722,25/02/1997,Self employed,17/09/2018,3,1831,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
512128,49303,60756,83.94,14628,45,1849,01/06/1973,Self employed,17/09/2018,4,482,1,0,0,0,C-Very Low Risk,15206,15206,1,0,1yrs 0mon,2yrs 0mon,1
512152,51303,58920,88.26,23652,45,3794,02/11/1991,Salaried,17/09/2018,8,203,1,0,0,0,F-Low Risk,222051,222051,1,0,0yrs 8mon,1yrs 1mon,0
512875,49300,68001,75,18636,86,7119,12/11/1982,Salaried,17/09/2018,10,161,1,0,0,0,D-Very Low Risk,194760,194760,3,0,1yrs 8mon,10yrs 7mon,0
513044,53109,72000,78.89,17169,51,2795,10/12/1992,Salaried,17/09/2018,2,2544,1,0,0,0,B-Very Low Risk,1610408,1574008,2,0,0yrs 4mon,1yrs 5mon,0
513075,46349,74237,63.98,23148,45,5227,01/01/1981,Self employed,17/09/2018,3,1206,1,0,0,0,F-Low Risk,0,0,0,0,5yrs 2mon,5yrs 2mon,0
513104,60187,72282,85,20706,86,4539,15/05/1979,Self employed,17/09/2018,8,1254,1,0,0,0,A-Very Low Risk,40000,40000,0,0,1yrs 5mon,1yrs 6mon,0
513159,57659,69970,84.32,22986,86,1449,27/01/1996,Salaried,17/09/2018,6,2053,1,0,0,0,C-Very Low Risk,9050,9050,1,0,0yrs 3mon,0yrs 3mon,1
513178,48878,65381,77.7,22637,86,1043,18/09/1987,Salaried,17/09/2018,6,1142,1,0,0,0,F-Low Risk,125000,125000,1,0,0yrs 5mon,0yrs 7mon,0
513201,61700,70791,89.98,21043,86,3661,08/05/1985,Salaried,17/09/2018,9,2796,1,0,0,0,C-Very Low Risk,4.00E+05,4.00E+05,0,0,2yrs 8mon,2yrs 8mon,0
513338,72123,108851,67.98,15179,120,1840,10/02/1988,Salaried,17/09/2018,4,2536,1,0,0,0,D-Very Low Risk,71099,71099,1,0,1yrs 0mon,2yrs 0mon,0
513445,49000,63150,80.76,17742,45,2790,29/04/1991,Salaried,17/09/2018,2,734,1,0,0,0,B-Very Low Risk,361000,285179,2,0,1yrs 0mon,2yrs 11mon,0
513909,58438,70500,85,22699,45,2396,06/03/1988,Salaried,18/09/2018,4,294,1,0,0,0,Not Scored: Not Enough Info available on the customer,1782815,1782815,1,0,0yrs 3mon,0yrs 3mon,1
515106,31443,73459,44.87,18291,45,6777,19/11/1964,Salaried,18/09/2018,13,2408,1,1,0,0,D-Very Low Risk,4.00E+05,4.00E+05,0,0,4yrs 0mon,4yrs 1mon,1
515511,83386,95088,89.39,24378,86,1711,02/05/1974,Self employed,18/09/2018,4,3138,1,0,0,0,H-Medium Risk,0,0,0,0,0yrs 7mon,3yrs 3mon,0
515616,72717,115240,64.99,23150,48,5956,09/11/1988,Self employed,18/09/2018,3,3,1,0,0,0,Not Scored: Sufficient History Not Available,11076,11076,1,0,0yrs 0mon,0yrs 0mon,1
515754,56659,64389,89.92,18112,86,500,05/08/1991,Salaried,18/09/2018,11,1133,1,0,0,0,E-Low Risk,365015,365015,1,0,1yrs 6mon,3yrs 0mon,0
515901,55413,77253,74.3,18062,86,5422,01/01/1968,Self employed,18/09/2018,3,943,1,0,0,0,A-Very Low Risk,69579,69579,2,0,0yrs 8mon,1yrs 6mon,1
515958,57700,67571,87.32,15733,86,300,04/03/1975,Self employed,18/09/2018,11,55,1,0,0,0,C-Very Low Risk,148000,148000,1,0,0yrs 9mon,1yrs 8mon,0
516096,48349,59978,82.53,21413,51,82,18/02/1994,Self employed,18/09/2018,1,2144,1,0,0,0,J-High Risk,109500,109500,0,0,2yrs 11mon,2yrs 11mon,1
516358,61147,78250,80.77,15680,45,1802,12/12/1974,Self employed,18/09/2018,4,2179,1,0,0,0,F-Low Risk,88842,88842,1,1,1yrs 8mon,4yrs 0mon,0
516467,35439,65314,56.65,24372,51,7018,01/01/1971,Self employed,19/09/2018,7,3185,1,0,0,0,C-Very Low Risk,90000,90000,0,0,2yrs 8mon,2yrs 8mon,0
516661,56785,69810,83.08,18348,86,3339,10/12/1977,Self employed,19/09/2018,9,745,1,0,0,0,M-Very High Risk,68801,68801,0,1,2yrs 0mon,6yrs 6mon,1
516670,50478,69492,75.4,17809,86,2345,01/06/1962,Salaried,19/09/2018,4,839,1,0,0,0,C-Very Low Risk,275339,275339,2,0,1yrs 7mon,4yrs 6mon,0
516699,143188,215528,68.67,14292,48,3346,04/10/1985,Self employed,19/09/2018,9,2602,1,1,0,0,E-Low Risk,8453793,8453793,2,0,1yrs 1mon,4yrs 3mon,1
516759,52703,65850,82,18180,86,5,08/10/1996,Self employed,19/09/2018,1,1683,1,0,0,0,H-Medium Risk,0,0,0,0,0yrs 11mon,0yrs 11mon,1
517224,47242,65025,78.74,16846,45,2610,01/01/1980,Salaried,19/09/2018,4,3013,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
517412,44749,68425,67.23,21773,86,82,22/03/1993,Self employed,19/09/2018,1,692,1,0,0,0,Not Scored: Sufficient History Not Available,17400,17400,1,0,0yrs 0mon,0yrs 0mon,0
517512,55674,71261,79.99,14115,86,2687,02/05/1973,Self employed,19/09/2018,4,1013,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 9mon,0yrs 11mon,0
517661,81986,112761,74.76,23854,86,6816,03/01/1996,Self employed,19/09/2018,13,1804,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
517853,29281,76800,38.54,15097,86,2365,14/01/1995,Salaried,19/09/2018,4,1070,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
518001,42694,61500,71.22,18625,45,363,01/01/1968,Salaried,19/09/2018,11,2017,1,0,0,0,J-High Risk,935000,935000,0,1,5yrs 9mon,8yrs 10mon,1
518098,59213,76863,79.36,23397,51,5451,01/01/1963,Self employed,19/09/2018,3,321,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,2yrs 3mon,3yrs 1mon,0
518381,56259,73981,77.05,14305,86,2994,15/10/1993,Salaried,19/09/2018,14,430,1,0,0,0,C-Very Low Risk,55000,55000,0,0,3yrs 10mon,3yrs 10mon,0
518445,72817,101644,73.79,23136,51,7203,03/10/1990,Salaried,19/09/2018,7,2279,1,0,0,0,C-Very Low Risk,69900,55956,2,0,1yrs 0mon,2yrs 10mon,0
518650,54213,72300,77.73,23382,49,787,12/06/1980,Salaried,19/09/2018,18,2401,1,0,0,0,C-Very Low Risk,45500,45500,1,0,0yrs 4mon,0yrs 4mon,0
518678,27981,73985,40.55,23833,86,1861,06/06/1976,Self employed,19/09/2018,4,1119,1,0,0,1,F-Low Risk,560154,560154,4,0,0yrs 7mon,1yrs 2mon,0
518680,65382,75000,89.33,16787,51,1688,01/07/1980,Self employed,19/09/2018,4,838,1,0,0,0,K-High Risk,1049360,1054395,2,1,1yrs 2mon,5yrs 9mon,1
518749,58013,70850,83.27,16445,86,2946,01/01/1986,Self employed,19/09/2018,14,1826,1,0,0,0,H-Medium Risk,0,0,3,0,0yrs 10mon,1yrs 8mon,0
518786,52303,64294,83.99,23683,86,1274,29/07/1964,Salaried,19/09/2018,6,1938,1,0,0,0,B-Very Low Risk,6.00E+05,6.00E+05,0,0,1yrs 2mon,1yrs 2mon,0
519067,21574,37310,61.38,14143,48,3096,01/01/1983,Salaried,19/09/2018,17,3067,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
519204,56529,72841,79.63,21498,86,3031,28/06/1975,Salaried,19/09/2018,14,194,1,0,0,0,M-Very High Risk,0,0,0,0,0yrs 0mon,0yrs 0mon,0
519484,71700,77717,94.19,15884,86,4606,18/05/1981,Salaried,19/09/2018,8,1198,1,0,0,0,F-Low Risk,870000,870000,0,0,1yrs 0mon,1yrs 5mon,1
519939,65309,92146,73.8,16620,48,4112,27/07/1995,Self employed,19/09/2018,8,2278,1,0,0,0,D-Very Low Risk,5.00E+05,5.00E+05,0,0,1yrs 1mon,1yrs 1mon,0
520067,65019,115697,57.78,22635,48,7133,01/01/1992,Self employed,20/09/2018,10,531,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 6mon,0yrs 6mon,0
520087,68663,76933,93.59,18348,86,3344,26/02/1991,Salaried,20/09/2018,9,745,1,0,0,0,D-Very Low Risk,92450,92450,0,0,1yrs 8mon,3yrs 2mon,1
520142,48749,66857,74.79,23643,86,3343,09/12/1995,Salaried,20/09/2018,9,571,1,0,0,0,G-Low Risk,82582,83847,1,0,0yrs 8mon,1yrs 3mon,0
520307,56659,81670,71.02,16605,120,1508,10/09/1988,Self employed,20/09/2018,6,2127,1,0,0,0,H-Medium Risk,1218361,1240901,2,2,1yrs 4mon,5yrs 7mon,0
520864,54963,68627,83.06,18317,86,2943,01/01/1982,Self employed,20/09/2018,17,2346,1,0,0,0,M-Very High Risk,29000,29000,0,0,1yrs 3mon,4yrs 8mon,1
521034,71123,91135,79,18231,86,4419,13/06/1959,Salaried,20/09/2018,8,1205,1,0,0,0,J-High Risk,48192,48192,0,1,1yrs 10mon,1yrs 10mon,0
521197,60947,76445,82.41,16159,45,6814,01/01/1979,Self employed,20/09/2018,13,771,1,1,0,0,A-Very Low Risk,50000,50000,1,0,0yrs 8mon,1yrs 0mon,0
521243,61947,80010,79.99,16756,120,2941,14/05/1984,Salaried,20/09/2018,17,3411,1,0,0,0,C-Very Low Risk,40188,40188,0,0,1yrs 0mon,1yrs 9mon,0
521455,69123,113000,62.39,22699,120,2394,12/05/1986,Salaried,20/09/2018,4,294,1,0,0,0,A-Very Low Risk,1690000,1672619,0,0,4yrs 4mon,6yrs 3mon,1
521578,57759,66984,88.08,14145,86,3355,01/01/1968,Self employed,20/09/2018,9,188,1,0,0,0,M-Very High Risk,451264,437303,5,1,1yrs 4mon,4yrs 11mon,1
521805,37439,78000,48.72,23908,86,2382,04/09/1975,Salaried,20/09/2018,4,1514,1,0,0,0,G-Low Risk,443980,443980,3,1,0yrs 10mon,2yrs 11mon,0
521859,33861,66370,52.73,23146,86,1569,01/01/1997,Salaried,20/09/2018,6,1049,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
521899,58227,69391,87.91,15452,86,6158,16/05/1987,Self employed,20/09/2018,5,1834,1,0,0,0,J-High Risk,3185630,3185630,2,2,1yrs 11mon,10yrs 10mon,1
521942,44909,68283,70.3,17431,86,551,15/10/1976,Self employed,20/09/2018,15,639,1,0,0,0,E-Low Risk,935517,852909,1,0,1yrs 3mon,3yrs 3mon,0
522287,41394,58811,73.12,18165,51,576,20/10/1992,Salaried,20/09/2018,15,1546,1,0,0,0,B-Very Low Risk,1551161,1551161,1,0,1yrs 0mon,2yrs 5mon,0
522395,55523,169752,34.17,23622,48,5072,01/01/1992,Self employed,20/09/2018,3,1430,1,0,0,0,C-Very Low Risk,13900,13900,0,0,0yrs 7mon,0yrs 7mon,0
522438,40994,67598,62.13,22708,86,2705,01/01/1963,Self employed,20/09/2018,4,418,1,0,0,0,Not Scored: No Updates available in last 36 months,0,0,0,0,3yrs 3mon,3yrs 3mon,0
522848,27929,90891,31.91,18532,45,1508,27/12/1998,NA,20/09/2018,6,1632,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
522944,54153,68115,82.21,14234,86,2698,01/05/1985,Self employed,20/09/2018,4,576,1,0,0,0,D-Very Low Risk,47023,47023,3,0,0yrs 11mon,2yrs 0mon,0
523091,28721,62150,49.88,17528,45,5613,19/01/1992,Self employed,20/09/2018,3,861,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
523093,86511,105000,84.95,15082,48,2378,01/12/1984,Salaried,20/09/2018,4,1195,1,0,0,0,J-High Risk,2521283,2500731,1,4,1yrs 3mon,2yrs 4mon,0
523345,50303,66173,78.58,16092,51,89,29/12/1991,Self employed,20/09/2018,1,669,1,0,0,0,C-Very Low Risk,20840,20840,1,0,0yrs 3mon,0yrs 3mon,0
523934,40394,89212,45.96,13890,86,4960,25/01/1981,Salaried,20/09/2018,3,544,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 10mon,0yrs 11mon,0
524044,54259,79000,70.89,23337,51,1698,27/10/1983,Self employed,21/09/2018,4,1404,1,0,0,0,C-Very Low Risk,93900,93900,1,0,0yrs 11mon,1yrs 10mon,0
524094,49228,66172,79.34,15781,51,33,14/04/1970,Self employed,21/09/2018,1,1128,1,0,0,0,M-Very High Risk,0,0,0,0,0yrs 0mon,0yrs 0mon,0
524141,92455,107569,87.85,14690,86,1661,05/12/1987,Salaried,21/09/2018,4,1939,1,0,0,0,B-Very Low Risk,880332,582329,0,0,1yrs 5mon,1yrs 11mon,0
524901,65169,73851,89.37,14293,86,3386,01/01/1980,Self employed,21/09/2018,9,1240,1,1,0,0,D-Very Low Risk,77990,77990,4,0,0yrs 3mon,0yrs 8mon,0
525184,53913,65857,84.88,15979,86,1325,13/05/1980,Salaried,21/09/2018,6,3187,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 0mon,1yrs 6mon,0
525587,32534,59581,56.23,16689,45,2457,04/06/1982,Self employed,21/09/2018,4,2901,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
525986,45549,67294,70.14,23396,86,2109,03/03/1991,Salaried,21/09/2018,4,2176,1,0,0,0,H-Medium Risk,16700,16700,1,0,1yrs 1mon,2yrs 0mon,0
526164,60947,70201,88.32,18473,86,3000,16/03/2000,NA,21/09/2018,14,263,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,1yrs 3mon,1yrs 3mon,1
526267,61947,71151,89.67,21043,86,3617,08/04/1967,Self employed,21/09/2018,9,2549,1,0,0,0,Not Scored: Not Enough Info available on the customer,0,250000,2,0,0yrs 2mon,0yrs 2mon,0
526318,61724,83813,75.17,22872,120,3313,01/12/1987,Salaried,21/09/2018,9,2631,1,0,0,0,E-Low Risk,513243,382579,3,0,1yrs 3mon,5yrs 2mon,0
526486,51303,64369,80.78,15919,45,1357,18/11/1979,Salaried,21/09/2018,6,1426,1,0,0,0,M-Very High Risk,0,0,0,0,3yrs 11mon,9yrs 2mon,0
526939,62947,99585,65.27,23136,51,7186,01/01/1970,Self employed,21/09/2018,7,2279,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 1mon,1yrs 7mon,0
527164,45767,62578,78.94,16633,45,2593,01/01/1979,Salaried,21/09/2018,4,228,1,0,0,0,K-High Risk,53900,53900,1,0,2yrs 9mon,12yrs 11mon,0
527192,51078,65740,80.62,23359,86,791,05/03/1985,Self employed,21/09/2018,18,1019,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 5mon,0yrs 7mon,0
527203,46349,67939,70.65,18223,86,5368,01/01/1963,Salaried,21/09/2018,3,201,1,0,0,0,K-High Risk,62000,62000,0,0,2yrs 5mon,3yrs 8mon,0
527284,36439,63021,60.3,14764,86,42,03/02/1979,Salaried,21/09/2018,1,1018,1,1,0,0,E-Low Risk,310988,310988,2,0,0yrs 7mon,1yrs 4mon,0
527401,48202,65615,78.64,17507,45,738,29/04/1987,Self employed,21/09/2018,18,2471,1,1,0,0,K-High Risk,59698,59698,1,3,0yrs 7mon,1yrs 0mon,0
527482,61167,92270,69.36,23645,48,6937,01/01/1990,Self employed,22/09/2018,12,2724,1,0,0,0,I-Medium Risk,45000,45000,0,1,2yrs 0mon,2yrs 8mon,1
528260,54259,67217,82.57,17413,86,759,11/08/1982,Self employed,22/09/2018,18,2239,1,0,0,0,K-High Risk,256860,256860,2,3,0yrs 10mon,1yrs 10mon,1
528346,49578,57918,88.92,18207,86,1351,08/10/1962,Self employed,22/09/2018,6,1789,1,0,0,0,Not Scored: Sufficient History Not Available,15990,15990,1,0,0yrs 0mon,0yrs 0mon,1
528383,50078,61896,84.01,18180,86,49,06/04/1958,Self employed,22/09/2018,1,1980,1,0,0,0,H-Medium Risk,47491,47491,0,0,1yrs 2mon,1yrs 6mon,0
528457,65512,83518,82.02,21314,51,4859,10/07/1992,Salaried,22/09/2018,19,3046,1,1,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,0yrs 4mon,1yrs 1mon,0
528620,54759,73327,76.37,23418,86,3563,13/05/1978,Self employed,22/09/2018,9,449,1,0,0,0,A-Very Low Risk,0,0,0,1,0yrs 7mon,0yrs 7mon,0
528704,42394,69519,61.85,16016,86,1376,08/04/1958,Self employed,22/09/2018,6,1426,1,0,0,0,L-Very High Risk,2.00E+05,2.00E+05,0,1,2yrs 10mon,2yrs 10mon,0
528852,33161,46500,75,15387,51,3939,02/10/1983,Self employed,23/09/2018,8,3095,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
528912,37875,67593,57.11,22442,49,6814,06/05/1979,Self employed,23/09/2018,13,797,1,1,0,0,I-Medium Risk,52000,52000,0,0,4yrs 4mon,5yrs 0mon,0
528959,57659,65534,89.88,15357,45,1854,04/06/1983,Self employed,23/09/2018,4,2489,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),32565,32565,0,0,4yrs 9mon,9yrs 0mon,1
529010,58259,69920,84.38,15663,86,3334,20/12/1980,Self employed,23/09/2018,9,2293,1,1,0,0,Not Scored: No Activity seen on the customer (Inactive),35000,35000,0,0,1yrs 1mon,1yrs 7mon,0
529121,51803,60200,88.87,23098,45,1551,01/01/1988,Salaried,23/09/2018,6,171,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 0mon,1yrs 0mon,0
529188,49803,73800,68.43,22070,45,2378,23/01/1987,Salaried,23/09/2018,4,100,1,0,0,0,F-Low Risk,142121,142121,1,0,0yrs 10mon,2yrs 6mon,0
529198,51838,65627,80.76,16016,86,1325,08/04/1988,Self employed,23/09/2018,6,354,1,0,0,0,B-Very Low Risk,0,0,0,0,1yrs 2mon,1yrs 9mon,1
529303,60947,69009,89.84,17066,86,7087,01/01/1970,Salaried,23/09/2018,10,1283,1,0,0,0,E-Low Risk,50000,50000,0,0,1yrs 4mon,2yrs 6mon,0
529490,59865,76495,81.57,22915,86,6570,01/01/1977,Self employed,23/09/2018,13,1741,1,0,0,0,F-Low Risk,332242,332242,0,0,2yrs 1mon,2yrs 1mon,0
529496,53303,75752,71.95,23148,45,5134,01/04/1982,Self employed,23/09/2018,3,1206,1,0,0,0,J-High Risk,171000,171000,3,1,0yrs 10mon,2yrs 10mon,0
529630,76079,113437,67.88,20576,51,6978,01/01/1994,Self employed,23/09/2018,7,1606,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
529637,55189,67489,87.42,13975,45,3373,28/02/1971,Self employed,23/09/2018,9,1780,1,0,0,0,L-Very High Risk,1041411,1076376,3,0,2yrs 1mon,9yrs 4mon,1
530365,49803,72131,70.7,23352,120,1045,17/05/1993,Salaried,23/09/2018,6,2897,1,1,0,0,C-Very Low Risk,25000,25000,0,0,0yrs 5mon,0yrs 5mon,0
530451,50303,68312,76.12,23268,45,7226,01/01/1991,Self employed,23/09/2018,7,210,1,1,0,0,H-Medium Risk,0,0,0,0,2yrs 10mon,2yrs 10mon,1
530480,51303,64950,81.6,17501,45,2790,09/05/1987,Salaried,23/09/2018,2,1082,1,0,0,0,B-Very Low Risk,26244,26244,1,0,0yrs 5mon,0yrs 7mon,0
530883,44349,67009,68.65,23137,86,7212,01/03/1986,Self employed,23/09/2018,7,1218,1,0,0,0,Not Scored: Only a Guarantor,176000,176000,0,0,1yrs 8mon,1yrs 8mon,1
531137,48349,67450,74.13,14078,45,31,12/06/1977,Salaried,24/09/2018,1,2935,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 9mon,0yrs 9mon,0
531618,49078,71678,71.15,17170,48,1430,22/08/1994,Self employed,24/09/2018,6,2152,1,0,0,0,F-Low Risk,65000,65000,0,0,2yrs 1mon,2yrs 1mon,1
531633,66882,75819,89.69,23474,86,4820,25/05/1986,Self employed,24/09/2018,19,722,1,0,0,0,H-Medium Risk,833406,833406,1,1,1yrs 2mon,2yrs 6mon,0
531903,53929,72385,80.13,22745,45,6978,01/01/1988,Self employed,24/09/2018,7,3080,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 10mon,1yrs 10mon,0
531970,41394,69026,62.3,20535,45,7011,07/12/1997,NA,24/09/2018,7,1281,1,0,1,0,M-Very High Risk,188000,188000,0,0,1yrs 11mon,1yrs 11mon,1
532025,73217,104900,71.4,23709,51,5224,14/11/1994,Self employed,24/09/2018,3,1758,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
532030,47145,70651,70.77,21854,86,6498,10/09/1978,Self employed,24/09/2018,5,2615,1,0,0,0,A-Very Low Risk,60068,60068,1,0,1yrs 1mon,2yrs 1mon,0
532170,37639,64849,59.68,18315,86,371,07/08/1983,Self employed,24/09/2018,11,2146,1,0,0,0,E-Low Risk,14276,14276,0,0,3yrs 3mon,3yrs 3mon,0
532443,63047,74000,86.62,23351,86,2368,18/01/1989,Salaried,24/09/2018,4,24,1,0,0,0,B-Very Low Risk,6077649,6077649,2,0,2yrs 0mon,4yrs 0mon,0
532615,52478,66159,81.32,14234,86,2687,03/09/1978,Self employed,24/09/2018,4,1445,1,0,0,0,F-Low Risk,140086,140086,3,0,1yrs 4mon,11yrs 7mon,0
