"ID","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","default"
5037212,"M","Y","Y",0,292500,"State servant","Higher education","Married","House / apartment",-12678,-2368,1,0,0,0,"High skill tech staff",2,0
5037217,"F","Y","N",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20460,365243,1,0,0,0,"",2,0
5037223,"M","Y","N",1,270000,"Working","Secondary / secondary special","Married","Municipal apartment",-9765,-1028,1,1,1,0,"Laborers",3,0
5037227,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-19869,-238,1,0,0,0,"Sales staff",2,0
5037229,"F","N","N",0,364500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-17204,-1028,1,0,0,0,"Sales staff",2,0
5037234,"F","N","Y",0,153000,"Working","Secondary / secondary special","Married","House / apartment",-11511,-1626,1,0,1,0,"",2,0
5037238,"M","Y","Y",2,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-15008,-2977,1,0,0,0,"Laborers",4,0
5037243,"F","N","Y",0,121500,"Pensioner","Secondary / secondary special","Married","House / apartment",-23784,365243,1,0,0,0,"",2,0
5037251,"F","N","Y",0,121500,"Pensioner","Incomplete higher","Civil marriage","House / apartment",-18940,365243,1,0,0,0,"",2,0
5037254,"M","N","N",0,166500,"Working","Secondary / secondary special","Single / not married","House / apartment",-8401,-450,1,0,0,1,"Laborers",1,0
5037259,"F","N","Y",1,135000,"Commercial associate","Higher education","Married","House / apartment",-11416,-420,1,0,0,0,"High skill tech staff",3,0
5037264,"F","Y","Y",1,135000,"State servant","Higher education","Married","House / apartment",-15243,-6659,1,0,0,0,"Core staff",3,0
5037268,"F","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-17595,-773,1,0,0,0,"Laborers",2,0
5037273,"F","N","Y",0,180000,"Working","Higher education","Single / not married","House / apartment",-15457,-712,1,0,0,0,"Core staff",1,1
5037279,"F","N","Y",0,202500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23083,365243,1,0,0,0,"",1,0
5037286,"F","N","N",1,202500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-12079,-3160,1,0,0,0,"",3,0
5037290,"F","Y","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20690,365243,1,0,0,0,"",2,0
5037292,"F","N","Y",2,270000,"Commercial associate","Higher education","Married","House / apartment",-15101,-3860,1,1,0,0,"Accountants",4,0
5037296,"F","N","Y",0,265500,"State servant","Higher education","Married","House / apartment",-17622,-5564,1,0,0,0,"Managers",2,0
5037303,"M","Y","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-11032,-987,1,1,1,0,"Core staff",1,0
5038506,"F","N","Y",0,103500,"Working","Incomplete higher","Married","House / apartment",-11855,-4583,1,0,0,0,"Laborers",2,0
5038514,"F","N","Y",0,103500,"Working","Incomplete higher","Married","House / apartment",-11855,-4583,1,0,0,0,"Laborers",2,0
5038518,"F","N","Y",0,103500,"Working","Incomplete higher","Married","House / apartment",-11855,-4583,1,0,0,0,"Laborers",2,0
5038547,"M","Y","N",0,225000,"Working","Secondary / secondary special","Married","House / apartment",-9479,-1143,1,0,0,0,"Laborers",2,0
5038556,"M","Y","Y",2,180000,"Working","Secondary / secondary special","Married","House / apartment",-14770,-1173,1,0,0,0,"Drivers",4,0
5038568,"M","Y","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19974,-230,1,0,1,0,"Laborers",2,1
5038569,"M","Y","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19974,-230,1,0,1,0,"Laborers",2,1
5038570,"M","Y","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19974,-230,1,0,1,0,"Laborers",2,0
5038579,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-24327,365243,1,0,0,0,"",2,0
5038583,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-24327,365243,1,0,0,0,"",2,0
5038588,"M","N","Y",0,135000,"Commercial associate","Higher education","Married","House / apartment",-19147,-3303,1,0,0,0,"Drivers",2,0
5038592,"F","Y","Y",1,54000,"Working","Secondary / secondary special","Married","House / apartment",-16816,-322,1,0,0,0,"",3,0
5038593,"F","Y","Y",1,54000,"Working","Secondary / secondary special","Married","House / apartment",-16816,-322,1,0,0,0,"",3,0
5038596,"M","Y","Y",0,202500,"Commercial associate","Higher education","Married","House / apartment",-10353,-1691,1,0,0,0,"Drivers",2,0
5038604,"F","N","Y",2,180000,"State servant","Higher education","Married","House / apartment",-11020,-3578,1,0,0,0,"Core staff",4,0
5038611,"F","N","N",1,112500,"Commercial associate","Higher education","Married","With parents",-12331,-3272,1,0,0,0,"Core staff",3,0
5038613,"F","N","N",1,112500,"Commercial associate","Higher education","Married","With parents",-12331,-3272,1,0,0,0,"Core staff",3,0
5038615,"F","N","N",1,112500,"Commercial associate","Higher education","Married","With parents",-12331,-3272,1,0,0,0,"Core staff",3,0
5038616,"F","N","N",1,112500,"Commercial associate","Higher education","Married","With parents",-12331,-3272,1,0,0,0,"Core staff",3,0
5038619,"F","N","N",0,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",-24346,365243,1,0,0,0,"",2,0
5038624,"F","N","N",0,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",-24346,365243,1,0,0,0,"",2,0
5038625,"F","N","N",0,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",-24346,365243,1,0,0,0,"",2,0
5038628,"F","Y","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19906,-5982,1,0,0,0,"Laborers",2,0
5038637,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20989,365243,1,0,1,0,"",2,0
5038642,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20989,365243,1,0,1,0,"",2,0
5038647,"F","N","Y",0,135000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13384,-381,1,0,0,0,"",1,0
5038648,"F","N","Y",0,135000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13384,-381,1,0,0,0,"",1,0
5038651,"F","N","Y",0,67500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-16897,365243,1,0,1,1,"",1,0
5038652,"F","N","Y",3,112500,"Working","Higher education","Married","House / apartment",-13888,-5404,1,0,0,0,"",5,0
5038658,"M","N","Y",1,225000,"Working","Higher education","Married","House / apartment",-10382,-1081,1,0,1,0,"Sales staff",3,0
5038660,"M","N","Y",1,225000,"Working","Higher education","Married","House / apartment",-10382,-1081,1,0,1,0,"Sales staff",3,0
5038669,"M","N","Y",1,225000,"Working","Higher education","Married","House / apartment",-10382,-1081,1,0,1,0,"Sales staff",3,0
5038670,"M","N","Y",1,225000,"Working","Higher education","Married","House / apartment",-10382,-1081,1,0,1,0,"Sales staff",3,0
5038671,"M","N","Y",1,225000,"Working","Higher education","Married","House / apartment",-10382,-1081,1,0,1,0,"Sales staff",3,0
5038677,"F","N","Y",0,67500,"Working","Higher education","Married","House / apartment",-10728,-1081,1,1,1,0,"",2,0
5038678,"F","N","Y",0,67500,"Working","Higher education","Married","House / apartment",-10728,-1081,1,1,1,0,"",2,0
5038693,"F","Y","Y",0,135000,"Pensioner","Lower secondary","Married","House / apartment",-21334,365243,1,0,0,0,"",2,0
5038700,"F","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-17098,-1021,1,0,0,0,"Core staff",2,0
5038706,"F","N","N",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-17416,-687,1,0,0,0,"Medicine staff",2,0
5038707,"F","N","N",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-17416,-687,1,0,0,0,"Medicine staff",2,0
5038708,"F","N","N",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-17416,-687,1,0,0,0,"Medicine staff",2,0
5038712,"F","N","Y",0,238500,"Working","Secondary / secondary special","Married","House / apartment",-22246,-14536,1,0,0,0,"High skill tech staff",2,0
5038713,"F","N","Y",0,238500,"Working","Secondary / secondary special","Married","House / apartment",-22246,-14536,1,0,0,0,"High skill tech staff",2,0
5038720,"M","Y","Y",1,270000,"Pensioner","Secondary / secondary special","Married","House / apartment",-15493,365243,1,0,0,0,"",3,0
5038721,"M","Y","Y",1,270000,"Pensioner","Secondary / secondary special","Married","House / apartment",-15493,365243,1,0,0,0,"",3,0
5038722,"M","Y","Y",1,270000,"Pensioner","Secondary / secondary special","Married","House / apartment",-15493,365243,1,0,0,0,"",3,0
5038723,"M","Y","Y",1,270000,"Pensioner","Secondary / secondary special","Married","House / apartment",-15493,365243,1,0,0,0,"",3,0
5038731,"M","Y","Y",0,184500,"State servant","Higher education","Married","House / apartment",-13916,-169,1,0,0,0,"Managers",2,0
5038734,"F","N","N",0,121500,"Pensioner","Secondary / secondary special","Separated","House / apartment",-23491,365243,1,0,0,0,"",1,0
5038738,"F","N","N",0,121500,"Pensioner","Secondary / secondary special","Separated","House / apartment",-23491,365243,1,0,0,0,"",1,0
5038754,"M","Y","Y",2,157500,"Commercial associate","Higher education","Married","With parents",-14192,-626,1,0,0,0,"Drivers",4,0
5038757,"M","Y","Y",2,157500,"Commercial associate","Higher education","Married","With parents",-14192,-626,1,0,0,0,"Drivers",4,0
5038758,"M","Y","Y",2,157500,"Commercial associate","Higher education","Married","With parents",-14192,-626,1,0,0,0,"Drivers",4,0
5038770,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-13741,-5221,1,0,0,0,"Laborers",3,0
5038772,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-13741,-5221,1,0,0,0,"Laborers",3,0
5038773,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-13741,-5221,1,0,0,0,"Laborers",3,0
5038775,"F","N","Y",0,81000,"State servant","Higher education","Widow","House / apartment",-19439,-6712,1,0,0,0,"High skill tech staff",1,0
5038777,"F","N","Y",0,81000,"State servant","Higher education","Widow","House / apartment",-19439,-6712,1,0,0,0,"High skill tech staff",1,0
5038779,"F","N","Y",0,81000,"State servant","Higher education","Widow","House / apartment",-19439,-6712,1,0,0,0,"High skill tech staff",1,0
5038780,"F","N","Y",2,94500,"Working","Secondary / secondary special","Married","House / apartment",-12102,-1873,1,0,0,0,"Laborers",4,0
5038783,"M","Y","Y",0,157500,"Commercial associate","Higher education","Civil marriage","House / apartment",-13543,-1326,1,0,0,0,"Drivers",2,0
5038785,"M","Y","Y",0,157500,"Commercial associate","Higher education","Civil marriage","House / apartment",-13543,-1326,1,0,0,0,"Drivers",2,0
5038793,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22742,365243,1,0,0,0,"",2,0
5038794,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22742,365243,1,0,0,0,"",2,0
5038803,"M","Y","Y",0,202500,"Commercial associate","Higher education","Married","House / apartment",-12658,-5374,1,0,0,1,"Laborers",2,0
5038807,"M","Y","Y",0,202500,"Commercial associate","Higher education","Married","House / apartment",-12658,-5374,1,0,0,1,"Laborers",2,1
5038809,"M","Y","Y",0,180000,"Commercial associate","Secondary / secondary special","Married","Municipal apartment",-13671,-473,1,1,1,0,"Laborers",2,0
5038811,"M","Y","Y",0,180000,"Commercial associate","Secondary / secondary special","Married","Municipal apartment",-13671,-473,1,1,1,0,"Laborers",2,0
5038817,"F","N","Y",0,247500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19366,-746,1,0,0,0,"",2,0
5038819,"F","N","Y",0,247500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19366,-746,1,0,0,0,"",2,0
5038822,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22231,365243,1,0,0,0,"",2,0
5038823,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22231,365243,1,0,0,0,"",2,0
5038826,"M","Y","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-9109,-595,1,0,0,1,"Laborers",3,0
5038827,"M","Y","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22240,365243,1,0,0,0,"",2,0
5038830,"M","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18427,-1296,1,0,0,0,"Laborers",2,0
5038831,"M","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18427,-1296,1,0,0,0,"Laborers",2,0
5038832,"M","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18427,-1296,1,0,0,0,"Laborers",2,0
5038839,"M","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18427,-1296,1,0,0,0,"Laborers",2,0
5038849,"F","N","Y",0,103500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17007,-1569,1,1,1,0,"Sales staff",2,0
5038858,"F","N","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-24665,365243,1,0,0,0,"",2,0
5038860,"F","N","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-24665,365243,1,0,0,0,"",2,0
5038864,"M","Y","Y",1,270000,"Working","Secondary / secondary special","Married","House / apartment",-14488,-1630,1,0,1,0,"Laborers",3,0
5038865,"M","Y","Y",1,270000,"Working","Secondary / secondary special","Married","House / apartment",-14488,-1630,1,0,1,0,"Laborers",3,0
5038873,"F","Y","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-12674,-656,1,0,0,0,"Sales staff",2,0
5038875,"F","Y","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-12674,-656,1,0,0,0,"Sales staff",2,0
5038890,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22886,365243,1,0,1,0,"",2,0
5038897,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22886,365243,1,0,1,0,"",2,0
5038900,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22886,365243,1,0,1,0,"",2,0
5038909,"F","N","Y",1,135000,"Commercial associate","Secondary / secondary special","Married","With parents",-11034,-2421,1,0,0,0,"Laborers",3,0
5038917,"F","N","Y",1,135000,"Commercial associate","Secondary / secondary special","Married","With parents",-11034,-2421,1,0,0,0,"Laborers",3,0
5038919,"F","N","Y",1,135000,"Commercial associate","Secondary / secondary special","Married","With parents",-11034,-2421,1,0,0,0,"Laborers",3,0
5038927,"F","N","Y",0,54000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20830,365243,1,0,0,0,"",2,0
5038929,"F","N","Y",0,54000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20830,365243,1,0,0,0,"",2,0
5038932,"F","N","Y",0,94500,"Commercial associate","Higher education","Separated","House / apartment",-14548,-6317,1,0,1,0,"Medicine staff",1,0
5038933,"F","N","Y",0,94500,"Commercial associate","Higher education","Separated","House / apartment",-14548,-6317,1,0,1,0,"Medicine staff",1,0
5038938,"F","N","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-21120,-4886,1,1,1,0,"",1,0
5038939,"F","N","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-21120,-4886,1,1,1,0,"",1,0
5041057,"F","N","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-16817,-1557,1,0,0,0,"Laborers",3,0
5041058,"F","N","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-16817,-1557,1,0,0,0,"Laborers",3,0
